partner_name,team,partnership,winner,loser
LR Shukla- SC Ganguly,team_Kolkata Knight Riders,6,winner_Mumbai Indians,loser_Kolkata Knight Riders
AB Agarkar- SC Ganguly,team_Kolkata Knight Riders,20,winner_Mumbai Indians,loser_Kolkata Knight Riders
AB Agarkar- Shoaib Akhtar,team_Kolkata Knight Riders,5,winner_Mumbai Indians,loser_Kolkata Knight Riders
I Sharma- Shoaib Akhtar,team_Kolkata Knight Riders,5,winner_Mumbai Indians,loser_Kolkata Knight Riders
AB Dinda- Shoaib Akhtar,team_Kolkata Knight Riders,2,winner_Mumbai Indians,loser_Kolkata Knight Riders
SR Tendulkar- ST Jayasuriya,team_Mumbai Indians,8,winner_Mumbai Indians,loser_Kolkata Knight Riders
RV Uthappa- ST Jayasuriya,team_Mumbai Indians,42,winner_Mumbai Indians,loser_Kolkata Knight Riders
DJ Thornely- ST Jayasuriya,team_Mumbai Indians,20,winner_Mumbai Indians,loser_Kolkata Knight Riders
G Gambhir- V Sehwag,team_Delhi Daredevils,27,winner_Delhi Daredevils,loser_Deccan Chargers
G Gambhir- S Dhawan,team_Delhi Daredevils,133,winner_Delhi Daredevils,loser_Deccan Chargers
MF Maharoof- S Dhawan,team_Delhi Daredevils,26,winner_Delhi Daredevils,loser_Deccan Chargers
S Dhawan- TM Dilshan,team_Delhi Daredevils,24,winner_Delhi Daredevils,loser_Deccan Chargers
MK Tiwary- S Dhawan,team_Delhi Daredevils,4,winner_Delhi Daredevils,loser_Deccan Chargers
AC Gilchrist- Shahid Afridi,team_Deccan Chargers,25,winner_Delhi Daredevils,loser_Deccan Chargers
HH Gibbs- Shahid Afridi,team_Deccan Chargers,50,winner_Delhi Daredevils,loser_Deccan Chargers
HH Gibbs- RG Sharma,team_Deccan Chargers,4,winner_Delhi Daredevils,loser_Deccan Chargers
RG Sharma- SB Styris,team_Deccan Chargers,39,winner_Delhi Daredevils,loser_Deccan Chargers
SB Styris- Y Venugopal Rao,team_Deccan Chargers,40,winner_Delhi Daredevils,loser_Deccan Chargers
DB Ravi Teja- Y Venugopal Rao,team_Deccan Chargers,17,winner_Delhi Daredevils,loser_Deccan Chargers
DB Ravi Teja- RP Singh,team_Deccan Chargers,9,winner_Delhi Daredevils,loser_Deccan Chargers
PP Ojha- RP Singh,team_Deccan Chargers,0,winner_Delhi Daredevils,loser_Deccan Chargers
DP Vijaykumar- RP Singh,team_Deccan Chargers,0,winner_Delhi Daredevils,loser_Deccan Chargers
DP Vijaykumar- PM Sarvesh Kumar,team_Deccan Chargers,2,winner_Delhi Daredevils,loser_Deccan Chargers
JR Hopes- SE Marsh,team_Kings XI Punjab,135,winner_Kings XI Punjab,loser_Rajasthan Royals
SE Marsh- Yuvraj Singh,team_Kings XI Punjab,80,winner_Kings XI Punjab,loser_Rajasthan Royals
LA Pomersbach- Yuvraj Singh,team_Kings XI Punjab,8,winner_Kings XI Punjab,loser_Rajasthan Royals
M Kaif- NK Patel,team_Rajasthan Royals,13,winner_Kings XI Punjab,loser_Rajasthan Royals
NK Patel- Younis Khan,team_Rajasthan Royals,24,winner_Kings XI Punjab,loser_Rajasthan Royals
NK Patel- SR Watson,team_Rajasthan Royals,49,winner_Kings XI Punjab,loser_Rajasthan Royals
SR Watson- YK Pathan,team_Rajasthan Royals,21,winner_Kings XI Punjab,loser_Rajasthan Royals
Kamran Akmal- YK Pathan,team_Rajasthan Royals,33,winner_Kings XI Punjab,loser_Rajasthan Royals
M Rawat- YK Pathan,team_Rajasthan Royals,39,winner_Kings XI Punjab,loser_Rajasthan Royals
D Salunkhe- M Rawat,team_Rajasthan Royals,7,winner_Kings XI Punjab,loser_Rajasthan Royals
M Rawat- Pankaj Singh,team_Rajasthan Royals,2,winner_Kings XI Punjab,loser_Rajasthan Royals
S Vidyut- SP Fleming,team_Chennai Super Kings,20,winner_Mumbai Indians,loser_Chennai Super Kings
SK Raina- SP Fleming,team_Chennai Super Kings,10,winner_Mumbai Indians,loser_Chennai Super Kings
S Badrinath- SP Fleming,team_Chennai Super Kings,18,winner_Mumbai Indians,loser_Chennai Super Kings
CK Kapugedera- S Badrinath,team_Chennai Super Kings,0,winner_Mumbai Indians,loser_Chennai Super Kings
MS Dhoni- S Badrinath,team_Chennai Super Kings,95,winner_Mumbai Indians,loser_Chennai Super Kings
JA Morkel- MS Dhoni,team_Chennai Super Kings,15,winner_Mumbai Indians,loser_Chennai Super Kings
SR Tendulkar- ST Jayasuriya,team_Mumbai Indians,97,winner_Mumbai Indians,loser_Chennai Super Kings
RV Uthappa- ST Jayasuriya,team_Mumbai Indians,76,winner_Mumbai Indians,loser_Chennai Super Kings
A Chopra- Salman Butt,team_Kolkata Knight Riders,111,winner_Kolkata Knight Riders,loser_Delhi Daredevils
SC Ganguly- Salman Butt,team_Kolkata Knight Riders,12,winner_Kolkata Knight Riders,loser_Delhi Daredevils
DJ Hussey- Salman Butt,team_Kolkata Knight Riders,40,winner_Kolkata Knight Riders,loser_Delhi Daredevils
DJ Hussey- T Taibu,team_Kolkata Knight Riders,12,winner_Kolkata Knight Riders,loser_Delhi Daredevils
DJ Hussey- LR Shukla,team_Kolkata Knight Riders,20,winner_Kolkata Knight Riders,loser_Delhi Daredevils
DJ Hussey- WP Saha,team_Kolkata Knight Riders,10,winner_Kolkata Knight Riders,loser_Delhi Daredevils
Iqbal Abdulla- WP Saha,team_Kolkata Knight Riders,4,winner_Kolkata Knight Riders,loser_Delhi Daredevils
G Gambhir- V Sehwag,team_Delhi Daredevils,6,winner_Kolkata Knight Riders,loser_Delhi Daredevils
AB de Villiers- G Gambhir,team_Delhi Daredevils,15,winner_Kolkata Knight Riders,loser_Delhi Daredevils
AB de Villiers- MK Tiwary,team_Delhi Daredevils,11,winner_Kolkata Knight Riders,loser_Delhi Daredevils
MK Tiwary- S Dhawan,team_Delhi Daredevils,0,winner_Kolkata Knight Riders,loser_Delhi Daredevils
S Dhawan- TM Dilshan,team_Delhi Daredevils,15,winner_Kolkata Knight Riders,loser_Delhi Daredevils
A Mishra- TM Dilshan,team_Delhi Daredevils,24,winner_Kolkata Knight Riders,loser_Delhi Daredevils
A Mishra- MF Maharoof,team_Delhi Daredevils,34,winner_Kolkata Knight Riders,loser_Delhi Daredevils
A Mishra- VY Mahesh,team_Delhi Daredevils,4,winner_Kolkata Knight Riders,loser_Delhi Daredevils
PJ Sangwan- VY Mahesh,team_Delhi Daredevils,0,winner_Kolkata Knight Riders,loser_Delhi Daredevils
GD McGrath- VY Mahesh,team_Delhi Daredevils,5,winner_Kolkata Knight Riders,loser_Delhi Daredevils
J Arunkumar- V Kohli,team_Royal Challengers Bangalore,9,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
Misbah-ul-Haq- V Kohli,team_Royal Challengers Bangalore,32,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
CL White- V Kohli,team_Royal Challengers Bangalore,13,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
CL White- R Dravid,team_Royal Challengers Bangalore,25,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
MV Boucher- R Dravid,team_Royal Challengers Bangalore,28,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
MV Boucher- P Kumar,team_Royal Challengers Bangalore,21,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
MV Boucher- R Vinay Kumar,team_Royal Challengers Bangalore,6,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
MV Boucher- Z Khan,team_Royal Challengers Bangalore,10,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
A Kumble- Z Khan,team_Royal Challengers Bangalore,4,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
JR Hopes- SE Marsh,team_Kings XI Punjab,46,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
LA Pomersbach- SE Marsh,team_Kings XI Punjab,102,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
G Gambhir- V Sehwag,team_Delhi Daredevils,149,winner_Rajasthan Royals,loser_Delhi Daredevils
G Gambhir- S Dhawan,team_Delhi Daredevils,5,winner_Rajasthan Royals,loser_Delhi Daredevils
AB de Villiers- G Gambhir,team_Delhi Daredevils,16,winner_Rajasthan Royals,loser_Delhi Daredevils
AB de Villiers- KD Karthik,team_Delhi Daredevils,24,winner_Rajasthan Royals,loser_Delhi Daredevils
KD Karthik- TM Dilshan,team_Delhi Daredevils,2,winner_Rajasthan Royals,loser_Delhi Daredevils
A Mishra- TM Dilshan,team_Delhi Daredevils,6,winner_Rajasthan Royals,loser_Delhi Daredevils
MF Maharoof- TM Dilshan,team_Delhi Daredevils,54,winner_Rajasthan Royals,loser_Delhi Daredevils
TM Dilshan- VY Mahesh,team_Delhi Daredevils,2,winner_Rajasthan Royals,loser_Delhi Daredevils
GC Smith- YK Pathan,team_Rajasthan Royals,13,winner_Rajasthan Royals,loser_Delhi Daredevils
GC Smith- M Kaif,team_Rajasthan Royals,4,winner_Rajasthan Royals,loser_Delhi Daredevils
GC Smith- SR Watson,team_Rajasthan Royals,71,winner_Rajasthan Royals,loser_Delhi Daredevils
RA Jadeja- SR Watson,team_Rajasthan Royals,13,winner_Rajasthan Royals,loser_Delhi Daredevils
AD Mascarenhas- SR Watson,team_Rajasthan Royals,28,winner_Rajasthan Royals,loser_Delhi Daredevils
SK Warne- SR Watson,team_Rajasthan Royals,23,winner_Rajasthan Royals,loser_Delhi Daredevils
NK Patel- SR Watson,team_Rajasthan Royals,0,winner_Rajasthan Royals,loser_Delhi Daredevils
M Rawat- NK Patel,team_Rajasthan Royals,9,winner_Rajasthan Royals,loser_Delhi Daredevils
A Chopra- Salman Butt,team_Kolkata Knight Riders,13,winner_Kolkata Knight Riders,loser_Deccan Chargers
A Chopra- SC Ganguly,team_Kolkata Knight Riders,69,winner_Kolkata Knight Riders,loser_Deccan Chargers
DJ Hussey- SC Ganguly,team_Kolkata Knight Riders,102,winner_Kolkata Knight Riders,loser_Deccan Chargers
DJ Hussey- T Taibu,team_Kolkata Knight Riders,15,winner_Kolkata Knight Riders,loser_Deccan Chargers
DJ Hussey- LR Shukla,team_Kolkata Knight Riders,14,winner_Kolkata Knight Riders,loser_Deccan Chargers
AC Gilchrist- HH Gibbs,team_Deccan Chargers,26,winner_Kolkata Knight Riders,loser_Deccan Chargers
AC Gilchrist- DB Ravi Teja,team_Deccan Chargers,29,winner_Kolkata Knight Riders,loser_Deccan Chargers
DB Ravi Teja- RG Sharma,team_Deccan Chargers,0,winner_Kolkata Knight Riders,loser_Deccan Chargers
RG Sharma- SB Styris,team_Deccan Chargers,22,winner_Kolkata Knight Riders,loser_Deccan Chargers
RG Sharma- Y Venugopal Rao,team_Deccan Chargers,32,winner_Kolkata Knight Riders,loser_Deccan Chargers
SB Bangar- Y Venugopal Rao,team_Deccan Chargers,28,winner_Kolkata Knight Riders,loser_Deccan Chargers
WPUJC Vaas- Y Venugopal Rao,team_Deccan Chargers,38,winner_Kolkata Knight Riders,loser_Deccan Chargers
RP Singh- Y Venugopal Rao,team_Deccan Chargers,20,winner_Kolkata Knight Riders,loser_Deccan Chargers
S Vidyut- SP Fleming,team_Chennai Super Kings,30,winner_Chennai Super Kings,loser_Kings XI Punjab
SK Raina- SP Fleming,team_Chennai Super Kings,10,winner_Chennai Super Kings,loser_Kings XI Punjab
S Badrinath- SK Raina,team_Chennai Super Kings,44,winner_Chennai Super Kings,loser_Kings XI Punjab
MS Dhoni- S Badrinath,team_Chennai Super Kings,91,winner_Chennai Super Kings,loser_Kings XI Punjab
JA Morkel- MS Dhoni,team_Chennai Super Kings,26,winner_Chennai Super Kings,loser_Kings XI Punjab
JR Hopes- SE Marsh,team_Kings XI Punjab,42,winner_Chennai Super Kings,loser_Kings XI Punjab
K Goel- SE Marsh,team_Kings XI Punjab,13,winner_Chennai Super Kings,loser_Kings XI Punjab
RR Sarwan- SE Marsh,team_Kings XI Punjab,66,winner_Chennai Super Kings,loser_Kings XI Punjab
SE Marsh- Yuvraj Singh,team_Kings XI Punjab,1,winner_Chennai Super Kings,loser_Kings XI Punjab
DPMD Jayawardene- Yuvraj Singh,team_Kings XI Punjab,1,winner_Chennai Super Kings,loser_Kings XI Punjab
DPMD Jayawardene- IK Pathan,team_Kings XI Punjab,18,winner_Chennai Super Kings,loser_Kings XI Punjab
IK Pathan- PP Chawla,team_Kings XI Punjab,48,winner_Chennai Super Kings,loser_Kings XI Punjab
PP Chawla- S Sreesanth,team_Kings XI Punjab,0,winner_Chennai Super Kings,loser_Kings XI Punjab
S Sreesanth- VRV Singh,team_Kings XI Punjab,0,winner_Chennai Super Kings,loser_Kings XI Punjab
S Sreesanth- U Kaul,team_Kings XI Punjab,0,winner_Chennai Super Kings,loser_Kings XI Punjab
MV Boucher- SP Goswami,team_Royal Challengers Bangalore,35,winner_Mumbai Indians,loser_Royal Challengers Bangalore
Misbah-ul-Haq- SP Goswami,team_Royal Challengers Bangalore,1,winner_Mumbai Indians,loser_Royal Challengers Bangalore
R Dravid- SP Goswami,team_Royal Challengers Bangalore,3,winner_Mumbai Indians,loser_Royal Challengers Bangalore
CL White- R Dravid,team_Royal Challengers Bangalore,35,winner_Mumbai Indians,loser_Royal Challengers Bangalore
R Dravid- V Kohli,team_Royal Challengers Bangalore,2,winner_Mumbai Indians,loser_Royal Challengers Bangalore
B Akhil- R Dravid,team_Royal Challengers Bangalore,6,winner_Mumbai Indians,loser_Royal Challengers Bangalore
B Akhil- P Kumar,team_Royal Challengers Bangalore,1,winner_Mumbai Indians,loser_Royal Challengers Bangalore
P Kumar- R Vinay Kumar,team_Royal Challengers Bangalore,39,winner_Mumbai Indians,loser_Royal Challengers Bangalore
A Kumble- P Kumar,team_Royal Challengers Bangalore,0,winner_Mumbai Indians,loser_Royal Challengers Bangalore
SR Tendulkar- ST Jayasuriya,team_Mumbai Indians,96,winner_Mumbai Indians,loser_Royal Challengers Bangalore
RV Uthappa- SR Tendulkar,team_Mumbai Indians,30,winner_Mumbai Indians,loser_Royal Challengers Bangalore
AC Gilchrist- HH Gibbs,team_Deccan Chargers,91,winner_Rajasthan Royals,loser_Deccan Chargers
AC Gilchrist- SB Styris,team_Deccan Chargers,27,winner_Rajasthan Royals,loser_Deccan Chargers
AC Gilchrist- RG Sharma,team_Deccan Chargers,9,winner_Rajasthan Royals,loser_Deccan Chargers
RG Sharma- Shahid Afridi,team_Deccan Chargers,3,winner_Rajasthan Royals,loser_Deccan Chargers
RG Sharma- SB Bangar,team_Deccan Chargers,5,winner_Rajasthan Royals,loser_Deccan Chargers
DB Ravi Teja- SB Bangar,team_Deccan Chargers,0,winner_Rajasthan Royals,loser_Deccan Chargers
DB Ravi Teja- Y Venugopal Rao,team_Deccan Chargers,21,winner_Rajasthan Royals,loser_Deccan Chargers
RP Singh- Y Venugopal Rao,team_Deccan Chargers,4,winner_Rajasthan Royals,loser_Deccan Chargers
PP Ojha- Y Venugopal Rao,team_Deccan Chargers,10,winner_Rajasthan Royals,loser_Deccan Chargers
GC Smith- YK Pathan,team_Rajasthan Royals,119,winner_Rajasthan Royals,loser_Deccan Chargers
GC Smith- M Kaif,team_Rajasthan Royals,24,winner_Rajasthan Royals,loser_Deccan Chargers
M Kaif- SR Watson,team_Rajasthan Royals,8,winner_Rajasthan Royals,loser_Deccan Chargers
A Chopra- BJ Hodge,team_Kolkata Knight Riders,17,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
BJ Hodge- SC Ganguly,team_Kolkata Knight Riders,11,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
DJ Hussey- SC Ganguly,team_Kolkata Knight Riders,26,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
DJ Hussey- T Taibu,team_Kolkata Knight Riders,18,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
LR Shukla- T Taibu,team_Kolkata Knight Riders,16,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
LR Shukla- WP Saha,team_Kolkata Knight Riders,8,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
M Kartik- WP Saha,team_Kolkata Knight Riders,34,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
Umar Gul- WP Saha,team_Kolkata Knight Riders,7,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
J Arunkumar- S Chanderpaul,team_Royal Challengers Bangalore,24,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
J Arunkumar- MV Boucher,team_Royal Challengers Bangalore,15,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
MV Boucher- R Dravid,team_Royal Challengers Bangalore,19,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
CL White- MV Boucher,team_Royal Challengers Bangalore,45,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
MV Boucher- P Kumar,team_Royal Challengers Bangalore,28,winner_Kolkata Knight Riders,loser_Royal Challengers Bangalore
G Gambhir- V Sehwag,team_Delhi Daredevils,73,winner_Chennai Super Kings,loser_Delhi Daredevils
AB de Villiers- G Gambhir,team_Delhi Daredevils,1,winner_Chennai Super Kings,loser_Delhi Daredevils
G Gambhir- S Dhawan,team_Delhi Daredevils,121,winner_Chennai Super Kings,loser_Delhi Daredevils
S Dhawan- Shoaib Malik,team_Delhi Daredevils,8,winner_Chennai Super Kings,loser_Delhi Daredevils
KD Karthik- Shoaib Malik,team_Delhi Daredevils,1,winner_Chennai Super Kings,loser_Delhi Daredevils
KD Karthik- MK Tiwary,team_Delhi Daredevils,11,winner_Chennai Super Kings,loser_Delhi Daredevils
S Vidyut- SP Fleming,team_Chennai Super Kings,73,winner_Chennai Super Kings,loser_Delhi Daredevils
MS Dhoni- SP Fleming,team_Chennai Super Kings,35,winner_Chennai Super Kings,loser_Delhi Daredevils
MS Dhoni- SK Raina,team_Chennai Super Kings,1,winner_Chennai Super Kings,loser_Delhi Daredevils
JA Morkel- MS Dhoni,team_Chennai Super Kings,40,winner_Chennai Super Kings,loser_Delhi Daredevils
CK Kapugedera- MS Dhoni,team_Chennai Super Kings,28,winner_Chennai Super Kings,loser_Delhi Daredevils
CK Kapugedera- S Badrinath,team_Chennai Super Kings,0,winner_Chennai Super Kings,loser_Delhi Daredevils
MS Gony- S Badrinath,team_Chennai Super Kings,22,winner_Chennai Super Kings,loser_Delhi Daredevils
GC Smith- SA Asnodkar,team_Rajasthan Royals,34,winner_Mumbai Indians,loser_Rajasthan Royals
SA Asnodkar- YK Pathan,team_Rajasthan Royals,9,winner_Mumbai Indians,loser_Rajasthan Royals
SA Asnodkar- SR Watson,team_Rajasthan Royals,53,winner_Mumbai Indians,loser_Rajasthan Royals
M Kaif- SA Asnodkar,team_Rajasthan Royals,8,winner_Mumbai Indians,loser_Rajasthan Royals
RA Jadeja- SA Asnodkar,team_Rajasthan Royals,0,winner_Mumbai Indians,loser_Rajasthan Royals
SA Asnodkar- SK Warne,team_Rajasthan Royals,12,winner_Mumbai Indians,loser_Rajasthan Royals
SA Asnodkar- Sohail Tanvir,team_Rajasthan Royals,1,winner_Mumbai Indians,loser_Rajasthan Royals
M Rawat- Sohail Tanvir,team_Rajasthan Royals,7,winner_Mumbai Indians,loser_Rajasthan Royals
M Rawat- SK Trivedi,team_Rajasthan Royals,1,winner_Mumbai Indians,loser_Rajasthan Royals
MM Patel- SK Trivedi,team_Rajasthan Royals,0,winner_Mumbai Indians,loser_Rajasthan Royals
ST Jayasuriya- YV Takawale,team_Mumbai Indians,41,winner_Mumbai Indians,loser_Rajasthan Royals
RV Uthappa- YV Takawale,team_Mumbai Indians,23,winner_Mumbai Indians,loser_Rajasthan Royals
DJ Bravo- RV Uthappa,team_Mumbai Indians,8,winner_Mumbai Indians,loser_Rajasthan Royals
AM Nayar- RV Uthappa,team_Mumbai Indians,32,winner_Mumbai Indians,loser_Rajasthan Royals
PA Patel- SP Fleming,team_Chennai Super Kings,36,winner_Deccan Chargers,loser_Chennai Super Kings
S Anirudha- SP Fleming,team_Chennai Super Kings,11,winner_Deccan Chargers,loser_Chennai Super Kings
SK Raina- SP Fleming,team_Chennai Super Kings,18,winner_Deccan Chargers,loser_Chennai Super Kings
S Badrinath- SK Raina,team_Chennai Super Kings,10,winner_Deccan Chargers,loser_Chennai Super Kings
MS Dhoni- SK Raina,team_Chennai Super Kings,39,winner_Deccan Chargers,loser_Chennai Super Kings
JA Morkel- MS Dhoni,team_Chennai Super Kings,4,winner_Deccan Chargers,loser_Chennai Super Kings
JA Morkel- Joginder Sharma,team_Chennai Super Kings,38,winner_Deccan Chargers,loser_Chennai Super Kings
JA Morkel- MS Gony,team_Chennai Super Kings,20,winner_Deccan Chargers,loser_Chennai Super Kings
AC Gilchrist- HH Gibbs,team_Deccan Chargers,44,winner_Deccan Chargers,loser_Chennai Super Kings
AC Gilchrist- SB Styris,team_Deccan Chargers,54,winner_Deccan Chargers,loser_Chennai Super Kings
RG Sharma- SB Styris,team_Deccan Chargers,47,winner_Deccan Chargers,loser_Chennai Super Kings
SB Styris- Shahid Afridi,team_Deccan Chargers,23,winner_Deccan Chargers,loser_Chennai Super Kings
V Kohli- W Jaffer,team_Royal Challengers Bangalore,24,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
CL White- V Kohli,team_Royal Challengers Bangalore,0,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
JH Kallis- V Kohli,team_Royal Challengers Bangalore,14,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
R Dravid- V Kohli,team_Royal Challengers Bangalore,54,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
Misbah-ul-Haq- R Dravid,team_Royal Challengers Bangalore,29,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
P Kumar- R Dravid,team_Royal Challengers Bangalore,0,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
DT Patil- R Dravid,team_Royal Challengers Bangalore,4,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
R Dravid- Z Khan,team_Royal Challengers Bangalore,14,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
A Kumble- R Dravid,team_Royal Challengers Bangalore,8,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
A Kumble- DW Steyn,team_Royal Challengers Bangalore,2,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
JR Hopes- SE Marsh,team_Kings XI Punjab,13,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
RR Sarwan- SE Marsh,team_Kings XI Punjab,54,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
SE Marsh- Yuvraj Singh,team_Kings XI Punjab,16,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
DPMD Jayawardene- SE Marsh,team_Kings XI Punjab,25,winner_Kings XI Punjab,loser_Royal Challengers Bangalore
