Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,batting_style,bowling_arm,bowling_style
M Vohra,VS Malik,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vohra,SMSM Senanayake,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vohra,J Yadav,1,1,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vohra,DW Steyn,2,1,2,1,0,0,2,0,Right-hand bat,Right-arm,fast
M Vohra,WD Parnell,8,1,0,0,2,0,1,0,Right-hand bat,Left-arm,medium-fast
M Vohra,Mustafizur Rahman,4,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium
M Vohra,Shakib Al Hasan,8,10,1,0,1,0,2,0,Right-hand bat,Left-arm,slow
M Vohra,SL Malinga,2,1,0,0,2,0,1,0,Right-hand bat,Right-arm,fast
M Vohra,SR Watson,9,1,0,0,2,0,1,0,Right-hand bat,Right-arm,fast-medium
M Vohra,CH Morris,2,1,1,1,3,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vohra,DJ Hooda,4,0,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vohra,MC Henriques,0,2,0,0,4,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vohra,S Gopal,4,2,2,0,1,0,0,1,Right-hand bat,Right-arm,legbreak
M Vohra,BB Sran,5,1,2,0,2,0,1,0,Right-hand bat,Left-arm,medium
M Vohra,UT Yadav,5,5,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vohra,I Sharma,5,4,1,0,3,0,1,0,Right-hand bat,Right-arm,fast-medium
M Vohra,NLTC Perera,0,2,0,0,3,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vohra,AB Agarkar,1,2,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
M Vohra,KK Cooper,0,1,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
M Vohra,R Sharma,3,3,1,0,2,0,0,0,Right-hand bat,Right-arm,legbreak
M Vohra,K Santokie,1,2,0,0,1,0,0,0,Right-hand bat,Left-arm,medium
M Vohra,AB Dinda,3,0,0,1,5,0,0,0,Right-hand bat,Right-arm,medium-fast
M Vohra,P Kumar,10,5,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
M Vohra,R Ashwin,4,6,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
M Vohra,IK Pathan,0,1,0,0,0,0,0,0,Right-hand bat,Left-arm,medium-fast
M Vohra,CR Brathwaite,1,1,0,0,3,0,0,0,Right-hand bat,Right-arm,fast-medium
M Vohra,M Morkel,16,3,8,0,3,0,2,2,Right-hand bat,Right-arm,fast
M Vohra,AD Russell,9,2,3,0,1,0,1,1,Right-hand bat,Right-arm,fast
M Vohra,IC Pandey,7,2,1,1,0,0,2,2,Right-hand bat,Right-arm,medium
M Vohra,JDS Neesham,3,0,0,0,2,0,1,0,Right-hand bat,Right-arm,medium
M Vohra,PP Chawla,4,5,1,0,0,0,2,1,Right-hand bat,Left-arm,legbreak
C Nanda,MM Patel,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
P Kumar,MM Sharma,2,2,1,0,1,0,0,2,Right-hand bat,Right-arm,medium
P Kumar,DP Nannes,0,1,0,0,0,0,0,0,Right-hand bat,Left-arm,fast
P Kumar,YK Pathan,1,2,0,0,0,0,1,0,Right-hand bat,Right-arm,offbreak
P Kumar,J Botha,1,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
P Kumar,AC Thomas,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,Harbhajan Singh,0,1,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak
P Kumar,PP Ojha,0,1,0,0,0,0,0,1,Right-hand bat,Left-arm,slow
P Kumar,JDP Oram,0,3,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,I Sharma,4,0,0,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,MJ McClenaghan,1,1,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium
P Kumar,RP Singh,1,2,0,0,2,0,0,0,Right-hand bat,Left-arm,fast-medium
P Kumar,MR Marsh,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,S Aravind,0,1,0,0,0,0,0,0,Right-hand bat,Left-arm,medium-fast
P Kumar,MS Gony,2,1,0,0,0,0,0,1,Right-hand bat,Right-arm,medium
P Kumar,JH Kallis,0,1,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
P Kumar,M Ntini,0,2,0,0,1,0,0,0,Right-hand bat,Right-arm,fast
P Kumar,MM Patel,3,2,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
P Kumar,T Henderson,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,DJ Bravo,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
P Kumar,NM Coulter-Nile,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
P Kumar,MF Maharoof,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,KA Pollard,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
P Kumar,JP Faulkner,1,0,0,0,2,0,0,1,Right-hand bat,Left-arm,fast-medium
P Kumar,Sandeep Sharma,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,A Singh,1,1,1,0,0,0,1,1,Right-hand bat,Right-arm,medium-fast
P Kumar,CJ Jordan,0,1,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium
P Kumar,GB Hogg,2,3,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
P Kumar,SP Narine,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak
P Kumar,Harmeet Singh,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,MG Johnson,1,1,0,0,1,0,0,0,Right-hand bat,Left-arm,fast
P Kumar,B Kumar,0,2,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,YA Abdulla,1,2,3,0,1,0,1,0,Right-hand bat,Left-arm,fast-medium
P Kumar,LR Shukla,1,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
P Kumar,Mustafizur Rahman,1,1,0,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
P Kumar,FH Edwards,1,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast
P Kumar,JA Morkel,1,4,1,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
P Kumar,PP Chawla,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,legbreak
P Kumar,S Sreesanth,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
P Kumar,L Balaji,0,3,2,0,1,0,2,0,Right-hand bat,Right-arm,medium-fast
P Kumar,SC Ganguly,8,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
P Kumar,YS Chahal,2,1,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
P Kumar,SK Warne,10,3,1,0,1,0,3,1,Right-hand bat,Right-arm,legbreak
P Kumar,DW Steyn,7,1,0,0,0,0,0,1,Right-hand bat,Right-arm,fast
P Kumar,WD Parnell,2,2,0,0,0,0,0,1,Right-hand bat,Left-arm,medium-fast
P Kumar,GD McGrath,4,1,1,0,1,0,0,2,Right-hand bat,Right-arm,fast-medium
P Kumar,MP Stoinis,0,2,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,SK Trivedi,5,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,M Kartik,1,0,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
P Kumar,SL Malinga,4,3,2,0,0,0,1,3,Right-hand bat,Right-arm,fast
P Kumar,CK Langeveldt,1,1,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,CH Morris,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,DS Kulkarni,5,1,2,0,1,0,1,1,Right-hand bat,Right-arm,medium
P Kumar,A Mithun,4,0,0,0,2,0,1,0,Right-hand bat,Right-arm,medium
P Kumar,CRD Fernando,2,1,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
P Kumar,SW Tait,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
P Kumar,SB Styris,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,medium
P Kumar,UT Yadav,4,2,4,0,1,0,0,1,Right-hand bat,Right-arm,fast-medium
P Kumar,DR Smith,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,SR Watson,5,2,0,0,1,0,0,1,Right-hand bat,Right-arm,fast-medium
P Kumar,NLTC Perera,2,3,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
P Kumar,AB Agarkar,1,0,0,0,1,0,0,0,Right-hand bat,Right-arm,fast
P Kumar,KMDN Kulasekara,1,1,2,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
P Kumar,VRV Singh,1,3,2,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
P Kumar,R Vinay Kumar,1,0,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,SB Wagh,1,2,0,0,0,0,0,0,Right-hand bat,Left-arm,medium-fast
P Kumar,KK Cooper,3,2,0,0,0,0,2,0,Right-hand bat,Right-arm,medium
P Kumar,JR Hopes,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
P Kumar,IK Pathan,2,1,0,0,0,0,0,1,Right-hand bat,Left-arm,medium-fast
P Kumar,MN Samuels,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
P Kumar,A Mishra,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
P Kumar,M Morkel,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast
P Kumar,AD Russell,3,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast
P Kumar,B Lee,1,0,1,0,0,0,0,0,Right-hand bat,Right-arm,fast
P Kumar,Sohail Tanvir,4,1,0,0,0,0,0,0,Right-hand bat,Left-arm,medium-fast
OA Shah,Bipul Sharma,3,1,0,0,0,0,1,0,Right-hand bat,Left-arm,slow
OA Shah,YK Pathan,7,3,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,DL Vettori,2,3,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,JEC Franklin,5,4,0,1,1,0,1,0,Right-hand bat,Left-arm,medium
OA Shah,WPUJC Vaas,1,1,0,0,1,0,1,0,Right-hand bat,Left-arm,fast-medium
OA Shah,Harbhajan Singh,3,6,2,0,2,0,1,0,Right-hand bat,Right-arm,offbreak
OA Shah,PP Ojha,10,9,2,0,1,0,1,0,Right-hand bat,Left-arm,slow
OA Shah,R Bhatia,5,11,0,0,2,0,0,0,Right-hand bat,Right-arm,medium-fast
OA Shah,KP Appanna,4,2,0,0,0,0,0,1,Right-hand bat,Left-arm,slow
OA Shah,MS Gony,5,5,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
OA Shah,A Mishra,4,4,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
OA Shah,BA Bhatt,0,2,0,0,0,0,1,0,Right-hand bat,Left-arm,slow
OA Shah,MJ Clarke,1,2,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,MM Patel,1,3,0,0,0,0,1,1,Right-hand bat,Right-arm,medium-fast
OA Shah,DE Bollinger,3,3,0,0,2,0,1,0,Right-hand bat,Left-arm,fast-medium
OA Shah,RJ Harris,1,1,1,0,1,0,0,0,Right-hand bat,Right-arm,fast
OA Shah,CH Gayle,1,1,1,0,1,0,2,0,Right-hand bat,Right-arm,offbreak
OA Shah,DJ Bravo,2,8,2,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
OA Shah,JH Kallis,2,1,1,0,1,0,0,1,Right-hand bat,Right-arm,fast-medium
OA Shah,TL Suman,1,1,1,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,SP Narine,4,10,1,0,1,0,0,1,Right-hand bat,Right-arm,offbreak
OA Shah,UT Yadav,0,2,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
OA Shah,HV Patel,5,2,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
OA Shah,JP Faulkner,0,3,0,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
OA Shah,RA Jadeja,6,3,1,0,1,0,1,0,Right-hand bat,Left-arm,slow
OA Shah,A Ashish Reddy,2,3,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
OA Shah,Shakib Al Hasan,1,4,1,0,1,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,Ankit Sharma,2,2,2,0,1,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,M Kartik,2,1,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,JP Duminy,1,2,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,A Symonds,3,8,1,0,0,0,1,0,Right-hand bat,Right-arm,medium
OA Shah,P Negi,1,0,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,Iqbal Abdulla,1,1,0,1,0,0,0,0,Right-hand bat,Left-arm,slow
OA Shah,Z Khan,3,1,0,0,2,0,0,2,Right-hand bat,Left-arm,fast-medium
OA Shah,L Balaji,3,1,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
OA Shah,SB Jakati,2,2,0,0,0,0,1,0,Right-hand bat,Left-arm,slow
OA Shah,SMSM Senanayake,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,DS Kulkarni,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
OA Shah,DW Steyn,3,2,2,0,0,0,0,0,Right-hand bat,Right-arm,fast
OA Shah,SK Trivedi,1,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
OA Shah,SL Malinga,1,9,3,0,1,0,0,1,Right-hand bat,Right-arm,fast
OA Shah,RP Singh,2,4,0,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
OA Shah,KA Pollard,9,8,1,0,3,0,3,0,Right-hand bat,Right-arm,medium-fast
OA Shah,SPD Smith,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
OA Shah,M Muralitharan,0,3,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,KMDN Kulasekara,3,2,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
OA Shah,SJ Srivastava,0,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium
OA Shah,R McLaren,1,2,1,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
OA Shah,R Vinay Kumar,2,1,0,0,1,0,3,1,Right-hand bat,Right-arm,medium
OA Shah,SW Tait,4,3,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
OA Shah,P Kumar,4,2,1,0,2,0,0,0,Right-hand bat,Right-arm,medium
OA Shah,R Ashwin,6,2,1,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
OA Shah,V Kohli,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
OA Shah,Jaskaran Singh,2,2,1,0,0,0,1,0,Right-hand bat,Right-arm,medium
OA Shah,B Lee,1,2,1,0,1,0,1,0,Right-hand bat,Right-arm,fast
OA Shah,V Pratap Singh,1,3,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,JA Morkel,15,22,6,1,3,0,4,2,Right-hand bat,Right-arm,medium-fast
V Kohli,V Sehwag,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,CR Brathwaite,1,8,0,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,BE Hendricks,2,1,1,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
V Kohli,TA Boult,13,1,0,0,1,0,1,0,Right-hand bat,Left-arm,fast-medium
V Kohli,AC Thomas,0,2,2,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
V Kohli,VRV Singh,3,3,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
V Kohli,JDP Oram,1,1,0,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,AB McDonald,0,3,0,0,2,0,1,0,Right-hand bat,Right-arm,fast-medium
V Kohli,MJ McClenaghan,6,7,1,0,1,0,0,2,Right-hand bat,Left-arm,fast-medium
V Kohli,MS Gony,21,22,4,0,6,0,1,1,Right-hand bat,Right-arm,medium
V Kohli,GB Hogg,0,7,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,YK Pathan,1,1,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,RJ Harris,9,5,2,0,3,0,0,2,Right-hand bat,Right-arm,fast
V Kohli,DJ Bravo,33,29,9,1,14,0,4,1,Right-hand bat,Right-arm,medium-fast
V Kohli,MF Maharoof,0,1,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
V Kohli,Azhar Mahmood,5,4,1,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium
V Kohli,J Botha,1,2,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,A Singh,2,0,2,0,2,0,0,0,Right-hand bat,Right-arm,medium-fast
V Kohli,P Parameswaran,2,1,0,0,1,0,0,0,Right-hand bat,Left-arm,medium
V Kohli,Parvez Rasool,2,7,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,GJ Maxwell,0,3,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,M Kartik,1,3,1,0,0,0,0,1,Right-hand bat,Left-arm,slow
V Kohli,YA Abdulla,2,3,0,0,2,0,0,0,Right-hand bat,Left-arm,fast-medium
V Kohli,KW Richardson,8,4,0,0,2,0,0,1,Right-hand bat,Right-arm,fast-medium
V Kohli,Iqbal Abdulla,8,3,0,0,2,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,AG Murtaza,0,1,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,BCJ Cutting,3,5,1,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,SK Warne,14,12,0,0,1,0,0,1,Right-hand bat,Right-arm,legbreak
V Kohli,UT Yadav,18,29,4,0,14,0,7,3,Right-hand bat,Right-arm,fast-medium
V Kohli,Mustafizur Rahman,9,4,2,0,2,0,1,1,Right-hand bat,Left-arm,fast-medium
V Kohli,A Symonds,3,2,1,0,2,0,2,1,Right-hand bat,Right-arm,medium
V Kohli,L Ablish,2,2,1,0,2,0,0,0,Right-hand bat,Right-arm,medium-fast
V Kohli,RP Singh,11,16,3,0,1,0,6,2,Right-hand bat,Left-arm,fast-medium
V Kohli,CL White,0,1,1,0,1,0,1,0,Right-hand bat,Right-arm,legbreak
V Kohli,KH Pandya,2,3,2,0,0,0,0,1,Right-hand bat,Left-arm,slow
V Kohli,MC Henriques,7,10,2,1,2,0,2,0,Right-hand bat,Right-arm,fast-medium
V Kohli,S Nadeem,14,15,5,0,3,0,1,0,Right-hand bat,Left-arm,slow
V Kohli,Kamran Khan,1,6,0,0,2,0,1,1,Right-hand bat,Left-arm,medium-fast
V Kohli,SB Styris,1,6,1,0,2,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,PJ Sangwan,3,13,0,0,2,0,2,0,Right-hand bat,Left-arm,medium
V Kohli,RN ten Doeschate,0,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
V Kohli,SJ Srivastava,0,2,0,0,1,0,0,0,Right-hand bat,Left-arm,fast-medium
V Kohli,LA Carseldine,1,0,0,0,0,0,0,0,Right-hand bat,Left-arm,medium
V Kohli,Yuvraj Singh,3,12,1,0,4,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,AD Russell,6,12,1,0,3,0,1,1,Right-hand bat,Right-arm,fast
V Kohli,B Lee,8,5,0,0,3,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,JDS Neesham,1,4,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
V Kohli,I Sharma,20,14,2,0,8,0,2,0,Right-hand bat,Right-arm,fast-medium
V Kohli,S Randiv,1,4,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,DP Nannes,3,7,2,0,2,0,0,1,Right-hand bat,Left-arm,fast
V Kohli,Bipul Sharma,2,9,1,0,1,0,1,1,Right-hand bat,Left-arm,slow
V Kohli,JP Faulkner,5,6,2,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium
V Kohli,KC Cariappa,5,3,0,0,1,0,6,1,Right-hand bat,Right-arm,legbreak
V Kohli,PP Ojha,9,15,5,0,0,0,1,1,Right-hand bat,Left-arm,slow
V Kohli,M Ntini,3,1,0,0,1,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,GH Vihari,1,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,MJ Clarke,4,1,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,MM Patel,11,11,0,1,0,0,1,1,Right-hand bat,Right-arm,medium-fast
V Kohli,DE Bollinger,11,6,2,0,4,0,0,1,Right-hand bat,Left-arm,fast-medium
V Kohli,LRPL Taylor,0,3,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,A Flintoff,3,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,Gagandeep Singh,1,3,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
V Kohli,NM Coulter-Nile,2,2,0,0,2,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,M Ashwin,0,3,1,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
V Kohli,C Nanda,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
V Kohli,S Sreesanth,17,8,2,0,3,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,SP Narine,24,21,4,0,6,0,0,2,Right-hand bat,Right-arm,offbreak
V Kohli,Ankit Sharma,11,13,1,0,2,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,BAW Mendis,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
V Kohli,AL Menaria,3,3,1,0,1,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,JJ Bumrah,10,13,2,0,7,0,1,1,Right-hand bat,Right-arm,medium
V Kohli,C Ganapathy,0,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium
V Kohli,Imran Tahir,0,3,0,0,1,0,0,1,Right-hand bat,Right-arm,legbreak
V Kohli,P Negi,7,19,5,0,1,0,2,0,Right-hand bat,Left-arm,slow
V Kohli,Z Khan,9,14,3,0,7,0,1,2,Right-hand bat,Left-arm,fast-medium
V Kohli,L Balaji,10,9,0,0,2,0,1,3,Right-hand bat,Right-arm,medium-fast
V Kohli,SB Jakati,13,30,4,0,6,0,2,2,Right-hand bat,Left-arm,slow
V Kohli,HH Pandya,5,4,1,0,3,0,1,0,Right-hand bat,Right-arm,medium-fast
V Kohli,J Suchith,2,4,0,0,0,0,1,0,Right-hand bat,Left-arm,slow
V Kohli,J Yadav,3,2,1,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,DS Kulkarni,16,22,5,0,4,0,1,3,Right-hand bat,Right-arm,medium
V Kohli,Pankaj Singh,8,3,1,0,3,0,1,1,Right-hand bat,Right-arm,medium-fast
V Kohli,Shakib Al Hasan,4,15,0,0,1,0,1,0,Right-hand bat,Left-arm,slow
V Kohli,SL Malinga,12,12,0,0,3,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,AS Rajpoot,1,4,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,FH Edwards,4,1,1,0,4,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,M Muralitharan,18,10,1,0,5,0,3,2,Right-hand bat,Right-arm,offbreak
V Kohli,DJG Sammy,1,1,0,0,0,0,1,0,Right-hand bat,Right-arm,medium-fast
V Kohli,AB Dinda,13,6,3,0,3,0,2,3,Right-hand bat,Right-arm,medium-fast
V Kohli,R Ashwin,37,45,3,0,10,0,6,0,Right-hand bat,Right-arm,offbreak
V Kohli,JD Ryder,3,3,0,0,2,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,MM Sharma,14,19,3,1,5,0,1,1,Right-hand bat,Right-arm,medium
V Kohli,R Shukla,2,3,2,0,0,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,AR Patel,8,6,1,0,2,0,1,0,Right-hand bat,Left-arm,slow
V Kohli,DL Vettori,1,7,1,0,0,0,0,0,Right-hand bat,Left-arm,slow
V Kohli,WPUJC Vaas,0,0,0,0,1,0,0,1,Right-hand bat,Left-arm,fast-medium
V Kohli,BJ Hodge,0,1,0,0,0,0,1,1,Right-hand bat,Right-arm,offbreak
V Kohli,STR Binny,1,1,1,0,0,0,0,1,Right-hand bat,Right-arm,medium
V Kohli,R Bhatia,4,16,1,0,4,0,1,0,Right-hand bat,Right-arm,medium-fast
V Kohli,M Manhas,1,2,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,JD Unadkat,1,2,1,0,0,0,0,0,Right-hand bat,Left-arm,medium
V Kohli,A Mishra,25,38,5,0,10,0,7,1,Right-hand bat,Right-arm,legbreak
V Kohli,RA Jadeja,27,43,11,0,4,0,2,3,Right-hand bat,Left-arm,slow
V Kohli,Harmeet Singh,7,4,3,0,2,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,DT Christian,5,2,2,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
V Kohli,AM Nayar,2,4,0,0,2,0,1,0,Right-hand bat,Right-arm,medium
V Kohli,Sandeep Sharma,6,4,2,0,6,0,1,4,Right-hand bat,Right-arm,medium
V Kohli,Shahid Afridi,0,5,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
V Kohli,AN Ahmed,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
V Kohli,A Ashish Reddy,9,10,0,0,4,0,1,2,Right-hand bat,Right-arm,medium
V Kohli,JE Taylor,1,1,0,0,0,0,2,0,Right-hand bat,Right-arm,fast
V Kohli,JP Duminy,4,6,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,DJ Hussey,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,MG Johnson,8,2,1,0,2,0,0,0,Right-hand bat,Left-arm,fast
V Kohli,SMSM Senanayake,2,0,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,S Badree,4,4,2,0,0,0,1,0,Right-hand bat,Right-arm,legbreak
V Kohli,DW Steyn,11,9,3,0,2,0,0,0,Right-hand bat,Right-arm,fast
V Kohli,Sohail Tanvir,4,1,0,0,0,0,0,1,Right-hand bat,Left-arm,medium-fast
V Kohli,B Kumar,18,15,2,0,7,0,1,3,Right-hand bat,Right-arm,medium
V Kohli,TL Suman,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
V Kohli,P Suyal,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,medium
V Kohli,CH Morris,13,15,4,1,3,0,2,1,Right-hand bat,Right-arm,fast-medium
V Kohli,CRD Fernando,4,5,2,0,2,0,1,0,Right-hand bat,Right-arm,fast-medium
V Kohli,SB Bangar,0,2,0,0,1,0,1,0,Right-hand bat,Right-arm,medium-fast
V Kohli,BB Sran,0,0,2,0,0,0,1,1,Right-hand bat,Left-arm,medium
V Kohli,Anand Rajan,1,0,1,0,0,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,S Kaul,1,6,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
V Kohli,Joginder Sharma,1,1,0,0,0,0,1,1,Right-hand bat,Right-arm,fast-medium
