Match ID,Player Name,Runs scored,Balls,Fours,Sixes,Wicket Taker,Wicket Type,Balls Bowled,Runs Conceded,Wickets Taken,Team
734039,Imran Tahir,4,4,1,0,AR Patel,caught,32,25,1,Delhi Daredevils
734039,KM Jadhav,0,4,0,0,P Awana,caught,0,0,0,Delhi Daredevils
734039,DA Miller,47,37,4,2,,,0,0,0,Kings XI Punjab
734039,KD Karthik,13,7,3,0,P Awana,caught,0,0,0,Delhi Daredevils
734039,Mohammed Shami,0,1,0,0,AR Patel,bowled,27,20,1,Delhi Daredevils
734039,JD Unadkat,0,1,0,0,MG Johnson,caught,3,12,1,Delhi Daredevils
734039,MG Johnson,0,0,0,0,,,27,19,2,Kings XI Punjab
734039,GJ Maxwell,0,3,0,0,JD Unadkat,caught,0,0,0,Kings XI Punjab
734039,S Nadeem,3,8,0,0,,,24,13,0,Delhi Daredevils
734039,M Vohra,47,40,4,2,Imran Tahir,bowled,0,0,0,Kings XI Punjab
734039,MA Agarwal,2,5,0,0,MG Johnson,caught,0,0,0,Delhi Daredevils
734039,JDS Neesham,12,20,1,0,Karanveer Singh,caught,18,6,0,Delhi Daredevils
734039,R Dhawan,0,0,0,0,,,22,26,1,Kings XI Punjab
734039,JP Duminy,8,8,1,0,Karanveer Singh,caught,15,13,0,Delhi Daredevils
734039,Karanveer Singh,0,0,0,0,,,22,24,2,Kings XI Punjab
734039,KP Pietersen,58,41,9,0,R Dhawan,lbw,0,0,0,Delhi Daredevils
734039,MK Tiwary,8,12,0,0,R Dhawan,run out,0,0,0,Delhi Daredevils
734039,V Sehwag,9,8,2,0,Mohammed Shami,caught,0,0,0,Kings XI Punjab
734039,P Awana,0,0,0,0,,,16,18,2,Kings XI Punjab
734039,GJ Bailey,1,1,0,0,,,0,0,0,Kings XI Punjab
734039,AR Patel,0,0,0,0,,,28,24,2,Kings XI Punjab
981015,Bipul Sharma,14,6,0,2,,,18,12,0,Sunrisers Hyderabad
981015,YK Pathan,2,6,0,0,MC Henriques,caught,17,18,0,Kolkata Knight Riders
981015,DA Warner,28,29,3,0,Kuldeep Yadav,bowled,0,0,0,Sunrisers Hyderabad
981015,SA Yadav,23,15,1,1,MC Henriques,caught,0,0,0,Kolkata Knight Riders
981015,JO Holder,6,7,1,0,B Kumar,caught,33,26,2,Kolkata Knight Riders
981015,S Dhawan,10,10,2,0,M Morkel,bowled,0,0,0,Sunrisers Hyderabad
981015,G Gambhir,28,28,2,1,BCJ Cutting,caught,0,0,0,Kolkata Knight Riders
981015,SP Narine,1,3,0,0,,,35,26,0,Kolkata Knight Riders
981015,Kuldeep Yadav,0,0,0,0,,,36,24,3,Kolkata Knight Riders
981015,NV Ojha,7,11,0,0,JO Holder,caught,0,0,0,Sunrisers Hyderabad
981015,BCJ Cutting,0,1,0,0,Kuldeep Yadav,stumped,14,18,1,Sunrisers Hyderabad
981015,MK Pandey,36,28,2,1,B Kumar,caught,0,0,0,Kolkata Knight Riders
981015,Mustafizur Rahman,0,0,0,0,,,30,24,0,Sunrisers Hyderabad
981015,RV Uthappa,11,7,1,0,BB Sran,caught,0,0,0,Kolkata Knight Riders
981015,B Kumar,1,2,0,0,M Morkel,caught,20,24,3,Sunrisers Hyderabad
981015,MC Henriques,31,21,1,2,Kuldeep Yadav,caught and bowled,17,18,2,Sunrisers Hyderabad
981015,BB Sran,0,0,0,0,,,33,18,1,Sunrisers Hyderabad
981015,R Sathish,8,9,0,0,B Kumar,bowled,9,6,0,Kolkata Knight Riders
981015,C Munro,16,17,1,0,MC Henriques,run out,0,0,0,Kolkata Knight Riders
981015,Yuvraj Singh,44,31,8,1,JO Holder,bowled,0,0,0,Sunrisers Hyderabad
981015,DJ Hooda,21,13,0,2,JO Holder,run out,8,6,0,Sunrisers Hyderabad
981015,M Morkel,0,0,0,0,,,32,24,2,Kolkata Knight Riders
733999,JA Morkel,1,1,0,0,,,20,12,0,Royal Challengers Bangalore
733999,JP Faulkner,41,19,3,3,,,42,25,1,Rajasthan Royals
733999,MA Starc,0,0,0,0,,,33,20,0,Royal Challengers Bangalore
733999,AB de Villiers,58,32,1,5,JP Faulkner,caught,0,0,0,Royal Challengers Bangalore
733999,R Bhatia,0,0,0,0,,,14,6,0,Rajasthan Royals
733999,R Tewatia,0,0,0,0,,,17,18,1,Rajasthan Royals
733999,AM Rahane,24,23,3,0,YS Chahal,caught,0,0,0,Rajasthan Royals
733999,CH Gayle,19,25,3,0,PV Tambe,caught,0,0,0,Royal Challengers Bangalore
733999,PA Patel,2,2,0,0,,,0,0,0,Royal Challengers Bangalore
733999,VH Zol,16,14,3,0,R Tewatia,caught,0,0,0,Royal Challengers Bangalore
733999,PV Tambe,0,0,0,0,,,39,25,1,Rajasthan Royals
733999,YS Chahal,0,0,0,0,,,24,24,1,Royal Challengers Bangalore
733999,KK Nair,56,39,8,0,Yuvraj Singh,bowled,0,0,0,Rajasthan Royals
733999,STR Binny,1,2,0,0,Yuvraj Singh,caught,0,0,0,Rajasthan Royals
733999,SV Samson,13,8,1,1,Yuvraj Singh,caught and bowled,0,0,0,Rajasthan Royals
733999,SPD Smith,48,22,4,4,,,0,0,0,Rajasthan Royals
733999,KW Richardson,0,0,0,0,,,43,24,2,Rajasthan Royals
733999,SR Watson,1,5,0,0,Yuvraj Singh,bowled,35,27,0,Rajasthan Royals
733999,VR Aaron,0,0,0,0,,,42,18,0,Royal Challengers Bangalore
733999,AB Dinda,0,0,0,0,,,37,20,0,Royal Challengers Bangalore
733999,Yuvraj Singh,83,42,7,7,KW Richardson,lbw,35,24,4,Royal Challengers Bangalore
733999,V Kohli,4,9,1,0,KW Richardson,caught,0,0,0,Royal Challengers Bangalore
829753,MM Sharma,0,0,0,0,,,10,18,1,Chennai Super Kings
829753,DJ Bravo,0,0,0,0,,,15,18,0,Chennai Super Kings
829753,DR Smith,26,13,3,2,Anureet Singh,bowled,0,0,0,Chennai Super Kings
829753,Anureet Singh,10,20,0,0,MM Sharma,caught,41,26,1,Kings XI Punjab
829753,BB McCullum,66,47,8,3,AR Patel,caught,0,0,0,Chennai Super Kings
829753,A Nehra,0,0,0,0,,,16,24,2,Chennai Super Kings
829753,SK Raina,29,27,4,0,Karanveer Singh,run out,0,0,0,Chennai Super Kings
829753,MG Johnson,1,2,0,0,RA Jadeja,caught,40,26,0,Kings XI Punjab
829753,Sandeep Sharma,1,4,0,0,,,32,24,0,Kings XI Punjab
829753,WP Saha,15,23,0,0,A Nehra,caught,0,0,0,Kings XI Punjab
829753,SE Marsh,10,10,1,0,A Nehra,lbw,0,0,0,Kings XI Punjab
829753,MS Dhoni,41,28,2,2,,,0,0,0,Chennai Super Kings
829753,M Vijay,34,33,4,1,R Ashwin,caught,0,0,0,Kings XI Punjab
829753,R Ashwin,0,0,0,0,,,14,25,2,Chennai Super Kings
829753,GJ Bailey,1,3,0,0,RA Jadeja,caught,0,0,0,Kings XI Punjab
829753,DA Miller,3,9,0,0,RA Jadeja,caught,0,0,0,Kings XI Punjab
829753,Karanveer Singh,2,5,0,0,,,44,25,0,Kings XI Punjab
829753,IC Pandey,0,0,0,0,,,17,13,1,Chennai Super Kings
829753,RA Jadeja,18,11,2,0,,,23,24,3,Chennai Super Kings
829753,V Sehwag,1,3,0,0,IC Pandey,caught,0,0,0,Kings XI Punjab
829753,AR Patel,9,10,0,1,R Ashwin,stumped,35,25,1,Kings XI Punjab
392207,CH Gayle,17,17,3,0,YA Abdulla,caught,21,18,0,Kolkata Knight Riders
392207,SC Ganguly,22,17,1,1,PP Chawla,caught,9,6,0,Kolkata Knight Riders
392207,I Sharma,0,0,0,0,,,27,24,2,Kolkata Knight Riders
392207,BB McCullum,19,33,1,0,PP Chawla,caught,0,0,0,Kolkata Knight Riders
392207,AB Agarkar,0,0,0,0,,,30,24,1,Kolkata Knight Riders
392207,S Sohal,25,18,0,3,AB Agarkar,caught,0,0,0,Kings XI Punjab
392207,VS Malik,0,0,0,0,,,23,24,0,Kings XI Punjab
392207,DPMD Jayawardene,52,44,7,0,,,0,0,0,Kings XI Punjab
392207,BJ Hodge,70,44,10,1,,,13,13,1,Kolkata Knight Riders
392207,KC Sangakkara,0,2,0,0,I Sharma,caught,0,0,0,Kings XI Punjab
392207,AB Dinda,0,0,0,0,,,26,14,0,Kolkata Knight Riders
392207,MN van Wyk,18,12,1,1,,,0,0,0,Kolkata Knight Riders
392207,Yuvraj Singh,14,17,1,0,I Sharma,caught,22,12,0,Kings XI Punjab
392207,IK Pathan,19,16,2,0,,,38,25,0,Kings XI Punjab
392207,SM Katich,34,29,3,1,BJ Hodge,caught,0,0,0,Kings XI Punjab
392207,LR Shukla,0,0,0,0,,,8,7,0,Kolkata Knight Riders
392207,M Kartik,0,0,0,0,,,20,20,0,Kolkata Knight Riders
392207,RR Powar,0,0,0,0,,,8,13,0,Kings XI Punjab
392207,YA Abdulla,0,0,0,0,,,34,24,1,Kings XI Punjab
392207,PP Chawla,0,0,0,0,,,28,25,2,Kings XI Punjab
829763,CH Gayle,10,4,1,1,TG Southee,caught,0,0,0,Royal Challengers Bangalore
829763,SR Watson,0,0,0,0,,,27,22,0,Rajasthan Royals
829763,KD Karthik,27,19,3,1,SR Watson,run out,0,0,0,Royal Challengers Bangalore
829763,D Wiese,11,9,2,0,DS Kulkarni,caught,0,0,0,Royal Challengers Bangalore
829763,JP Faulkner,0,0,0,0,,,26,13,0,Rajasthan Royals
829763,HV Patel,6,2,0,1,TG Southee,run out,0,0,0,Royal Challengers Bangalore
829763,SN Khan,45,22,6,1,,,0,0,0,Royal Challengers Bangalore
829763,DS Kulkarni,0,0,0,0,,,40,26,1,Rajasthan Royals
829763,STR Binny,0,0,0,0,,,33,24,1,Rajasthan Royals
829763,PV Tambe,0,0,0,0,,,39,18,0,Rajasthan Royals
829763,Mandeep Singh,27,21,4,0,STR Binny,lbw,0,0,0,Royal Challengers Bangalore
829763,AB de Villiers,57,47,9,1,STR Binny,run out,0,0,0,Royal Challengers Bangalore
829763,V Kohli,1,4,0,0,TG Southee,caught,0,0,0,Royal Challengers Bangalore
829763,TG Southee,0,0,0,0,,,35,25,2,Rajasthan Royals
392227,M Muralitharan,0,0,0,0,,,19,24,0,Chennai Super Kings
392227,DJ Bravo,5,8,1,0,JA Morkel,bowled,23,20,1,Mumbai Indians
392227,SR Tendulkar,11,14,0,0,SK Raina,caught,0,0,0,Mumbai Indians
392227,AM Nayar,33,27,1,2,,,0,0,0,Mumbai Indians
392227,SK Raina,20,12,2,2,DJ Bravo,caught and bowled,23,24,1,Chennai Super Kings
392227,SB Jakati,0,0,0,0,,,28,18,0,Chennai Super Kings
392227,JA Morkel,0,0,0,0,,,31,26,1,Chennai Super Kings
392227,S Tyagi,0,0,0,0,,,29,18,1,Chennai Super Kings
392227,Harbhajan Singh,1,1,0,0,JA Morkel,run out,28,18,0,Mumbai Indians
392227,ML Hayden,60,61,4,1,,,0,0,0,Chennai Super Kings
392227,S Badrinath,22,23,2,1,DS Kulkarni,caught,0,0,0,Chennai Super Kings
392227,C Nanda,0,0,0,0,,,22,20,0,Mumbai Indians
392227,L Balaji,0,0,0,0,,,17,12,0,Chennai Super Kings
392227,SL Malinga,0,0,0,0,,,23,25,1,Mumbai Indians
392227,ST Jayasuriya,30,18,3,2,S Tyagi,caught,0,0,0,Mumbai Indians
392227,JP Duminy,62,54,4,2,JA Morkel,run out,10,12,0,Mumbai Indians
392227,MS Dhoni,23,23,2,0,,,0,0,0,Chennai Super Kings
392227,DS Kulkarni,0,0,0,0,,,45,25,1,Mumbai Indians
392227,PA Patel,0,1,0,0,SL Malinga,lbw,0,0,0,Chennai Super Kings
980957,AT Rayudu,22,19,1,1,R Ashwin,caught,0,0,0,Mumbai Indians
980957,NLTC Perera,12,10,0,1,,,35,24,0,Rising Pune Supergiants
980957,PA Patel,21,16,4,0,AB Dinda,caught,0,0,0,Mumbai Indians
980957,JJ Bumrah,0,0,0,0,,,30,24,3,Mumbai Indians
980957,SM Boland,0,0,0,0,,,25,19,0,Rising Pune Supergiants
980957,KH Pandya,0,0,0,0,,,28,13,0,Mumbai Indians
980957,MS Dhoni,24,25,2,0,JJ Bumrah,caught,0,0,0,Rising Pune Supergiants
980957,AB Dinda,0,0,0,0,,,34,19,1,Rising Pune Supergiants
980957,JC Buttler,27,17,2,1,,,0,0,0,Mumbai Indians
980957,R Ashwin,0,0,0,0,,,21,18,1,Rising Pune Supergiants
980957,R Bhatia,3,2,0,0,,,21,18,0,Rising Pune Supergiants
980957,MJ McClenaghan,0,0,0,0,,,27,25,1,Mumbai Indians
980957,PSP Handscomb,6,12,0,0,Harbhajan Singh,caught,0,0,0,Rising Pune Supergiants
980957,HH Pandya,0,0,0,0,,,14,14,0,Mumbai Indians
980957,SS Tiwary,57,48,4,2,JJ Bumrah,caught,0,0,0,Rising Pune Supergiants
980957,AM Rahane,4,6,0,0,MJ McClenaghan,caught,0,0,0,Rising Pune Supergiants
980957,Harbhajan Singh,0,0,0,0,,,25,26,1,Mumbai Indians
980957,TG Southee,0,0,0,0,,,35,25,0,Mumbai Indians
980957,RG Sharma,85,61,8,3,,,0,0,0,Mumbai Indians
980957,M Ashwin,0,0,0,0,,,25,15,0,Rising Pune Supergiants
980957,SPD Smith,45,24,4,3,JJ Bumrah,caught,0,0,0,Rising Pune Supergiants
598028,P Awana,0,0,0,0,,,28,25,1,Kings XI Punjab
598028,V Sehwag,30,22,6,0,P Awana,caught,0,0,0,Delhi Daredevils
598028,Sandeep Sharma (1),0,0,0,0,,,28,24,3,Kings XI Punjab
598028,Azhar Mahmood,9,14,1,0,A Nehra,caught,41,24,0,Kings XI Punjab
598028,S Kaul,0,0,0,0,,,40,25,0,Delhi Daredevils
598028,DA Miller,44,24,3,4,,,0,0,0,Kings XI Punjab
598028,UBT Chand,7,8,0,1,P Kumar,bowled,0,0,0,Delhi Daredevils
598028,DA Warner,0,1,0,0,Sandeep Sharma (1),caught,0,0,0,Delhi Daredevils
598028,DPMD Jayawardene,39,42,3,1,Sandeep Sharma (1),caught,0,0,0,Delhi Daredevils
598028,CM Gautam,12,8,2,0,,,0,0,0,Delhi Daredevils
598028,R Sathish,22,13,2,1,A Nehra,caught,0,0,0,Kings XI Punjab
598028,UT Yadav,0,0,0,0,,,41,24,0,Delhi Daredevils
598028,A Nehra,0,0,0,0,,,38,24,2,Delhi Daredevils
598028,P Kumar,0,0,0,0,,,19,24,1,Kings XI Punjab
598028,IK Pathan,1,7,0,0,Sandeep Sharma (1),caught,30,26,1,Delhi Daredevils
598028,AC Gilchrist,42,26,5,2,IK Pathan,caught and bowled,0,0,0,Kings XI Punjab
598028,M Morkel,13,4,0,2,PP Chawla,caught,22,24,1,Delhi Daredevils
598028,BJ Rohrer,49,29,4,3,PP Chawla,bowled,0,0,0,Delhi Daredevils
598028,SE Marsh,45,46,7,0,M Morkel,caught,0,0,0,Kings XI Punjab
598028,PP Chawla,0,0,0,0,,,48,24,2,Kings XI Punjab
548355,JA Morkel,3,3,0,0,RP Singh,bowled,34,18,0,Chennai Super Kings
548355,JEC Franklin,1,9,0,0,BW Hilfenhaus,caught,9,6,1,Mumbai Indians
548355,S Badrinath,1,1,0,0,,,0,0,0,Chennai Super Kings
548355,Harbhajan Singh,0,1,0,0,DJ Bravo,caught,14,20,0,Mumbai Indians
548355,MS Dhoni,25,15,2,1,RP Singh,caught,0,0,0,Chennai Super Kings
548355,RA Jadeja,9,6,0,1,SL Malinga,caught,12,12,2,Chennai Super Kings
548355,MM Patel,0,0,0,0,,,46,25,0,Mumbai Indians
548355,SR Tendulkar,74,44,11,1,R Ashwin,caught,0,0,0,Mumbai Indians
548355,DJ Bravo,40,34,4,1,SL Malinga,bowled,39,26,2,Chennai Super Kings
548355,M Vijay,41,30,4,3,RP Singh,bowled,0,0,0,Chennai Super Kings
548355,AT Rayudu,0,2,0,0,RA Jadeja,bowled,0,0,0,Mumbai Indians
548355,RJ Peterson,0,3,0,0,DJ Bravo,run out,22,12,0,Mumbai Indians
548355,SB Jakati,0,0,0,0,,,27,18,0,Chennai Super Kings
548355,SL Malinga,0,1,0,0,BW Hilfenhaus,bowled,25,25,3,Mumbai Indians
548355,RP Singh,1,1,0,0,,,30,25,3,Mumbai Indians
548355,BW Hilfenhaus,0,0,0,0,,,34,24,2,Chennai Super Kings
548355,DR Smith,24,9,2,2,,,27,12,0,Mumbai Indians
548355,KD Karthik,11,5,2,0,DJ Bravo,bowled,0,0,0,Mumbai Indians
548355,SK Raina,36,23,3,2,JEC Franklin,caught,0,0,0,Chennai Super Kings
548355,R Ashwin,0,1,0,0,SL Malinga,caught,28,25,1,Chennai Super Kings
548355,F du Plessis,9,12,0,0,SL Malinga,run out,0,0,0,Chennai Super Kings
548355,RG Sharma,60,48,6,2,RA Jadeja,bowled,0,0,0,Mumbai Indians
829795,CH Gayle,13,13,1,1,SL Malinga,caught,0,0,0,Royal Challengers Bangalore
829795,YS Chahal,0,0,0,0,,,51,24,2,Royal Challengers Bangalore
829795,PA Patel,19,12,3,0,S Aravind,run out,0,0,0,Mumbai Indians
829795,D Wiese,0,0,0,0,,,38,25,0,Royal Challengers Bangalore
829795,RG Sharma,15,14,1,1,HV Patel,caught,0,0,0,Mumbai Indians
829795,HV Patel,0,0,0,0,,,37,25,2,Royal Challengers Bangalore
829795,HH Pandya,8,4,0,1,YS Chahal,stumped,51,18,0,Mumbai Indians
829795,J Suchith,4,4,0,0,YS Chahal,caught,35,18,0,Mumbai Indians
829795,Harbhajan Singh,3,3,0,0,MA Starc,caught,30,13,0,Mumbai Indians
829795,LMP Simmons,68,53,5,3,,,0,0,0,Mumbai Indians
829795,AB de Villiers,133,61,19,4,,,0,0,0,Royal Challengers Bangalore
829795,MA Starc,0,0,0,0,,,41,25,1,Royal Challengers Bangalore
829795,S Aravind,0,0,0,0,,,29,24,1,Royal Challengers Bangalore
829795,MJ McClenaghan,12,4,0,2,,,40,25,0,Mumbai Indians
829795,SL Malinga,0,0,0,0,,,27,25,1,Mumbai Indians
829795,AT Rayudu,14,5,0,2,HV Patel,caught,0,0,0,Mumbai Indians
829795,V Kohli,82,51,6,4,,,0,0,0,Royal Challengers Bangalore
829795,JJ Bumrah,0,0,0,0,,,52,26,0,Mumbai Indians
829795,KA Pollard,49,24,6,2,S Aravind,caught,0,0,0,Mumbai Indians
598001,R Shukla,1,2,0,0,,,27,21,1,Rajasthan Royals
598001,J Botha,2,3,0,0,KK Cooper,lbw,19,6,0,Delhi Daredevils
598001,A Nehra,0,0,0,0,,,35,25,2,Delhi Daredevils
598001,S Sreesanth,0,0,0,0,,,19,24,1,Rajasthan Royals
598001,KK Cooper,2,2,0,0,A Nehra,caught,32,26,3,Rajasthan Royals
598001,AM Rahane,28,25,3,0,S Nadeem,caught and bowled,0,0,0,Rajasthan Royals
598001,MDKJ Perera,14,12,3,0,UT Yadav,caught,0,0,0,Rajasthan Royals
598001,DA Warner,77,58,9,1,R Shukla,run out,0,0,0,Delhi Daredevils
598001,BJ Hodge,5,7,0,0,UT Yadav,caught,0,0,0,Rajasthan Royals
598001,AL Menaria,1,2,0,0,A Nehra,bowled,0,0,0,Rajasthan Royals
598001,NV Ojha,0,1,0,0,,,0,0,0,Delhi Daredevils
598001,DPMD Jayawardene,19,16,1,0,R Shukla,caught,0,0,0,Delhi Daredevils
598001,S Badree,0,0,0,0,,,35,25,0,Rajasthan Royals
598001,UT Yadav,0,0,0,0,,,24,24,4,Delhi Daredevils
598001,MC Juneja,20,20,1,1,KK Cooper,caught,0,0,0,Delhi Daredevils
598001,R Dravid,65,52,6,2,UT Yadav,caught,0,0,0,Rajasthan Royals
598001,STR Binny,40,20,2,3,UT Yadav,bowled,11,6,0,Rajasthan Royals
598001,S Nadeem,0,0,0,0,,,24,24,1,Delhi Daredevils
598001,UBT Chand,23,20,2,1,S Sreesanth,bowled,0,0,0,Delhi Daredevils
598001,IK Pathan,1,1,0,0,,,32,24,0,Delhi Daredevils
598001,AD Russell,7,7,0,0,KK Cooper,bowled,31,19,0,Delhi Daredevils
598001,SK Trivedi,0,0,0,0,,,36,24,0,Rajasthan Royals
598040,S Narwal,23,16,4,0,UT Yadav,caught,0,0,0,Kolkata Knight Riders
598040,BJ Rohrer,10,3,0,1,,,0,0,0,Delhi Daredevils
598040,YK Pathan,20,16,2,1,M Morkel,caught,11,5,0,Kolkata Knight Riders
598040,MS Bisla,4,8,1,0,UT Yadav,bowled,0,0,0,Kolkata Knight Riders
598040,G Gambhir,0,0,0,0,IK Pathan,run out,0,0,0,Kolkata Knight Riders
598040,L Balaji,0,0,0,0,,,35,24,1,Kolkata Knight Riders
598040,UBT Chand,37,39,4,0,B Lee,caught,0,0,0,Delhi Daredevils
598040,DA Warner,66,42,6,3,,,0,0,0,Delhi Daredevils
598040,DPMD Jayawardene,5,9,0,0,L Balaji,caught,0,0,0,Delhi Daredevils
598040,B Lee,16,6,0,2,,,26,25,1,Kolkata Knight Riders
598040,UT Yadav,0,0,0,0,,,36,26,2,Delhi Daredevils
598040,A Nehra,0,0,0,0,,,37,25,1,Delhi Daredevils
598040,EJG Morgan,10,9,2,0,S Nadeem,caught,0,0,0,Kolkata Knight Riders
598040,IK Pathan,0,0,0,0,,,16,25,1,Delhi Daredevils
598040,SP Narine,0,0,0,0,,,14,24,0,Kolkata Knight Riders
598040,DB Das,18,28,1,1,A Nehra,caught,0,0,0,Kolkata Knight Riders
598040,M Morkel,0,0,0,0,,,23,25,1,Delhi Daredevils
598040,JH Kallis,12,16,2,0,IK Pathan,caught,30,18,1,Kolkata Knight Riders
598040,V Sehwag,17,15,3,0,JH Kallis,caught,0,0,0,Delhi Daredevils
598040,S Nadeem,0,0,0,0,,,24,24,1,Delhi Daredevils
598040,R Bhatia,26,26,2,0,,,21,12,0,Kolkata Knight Riders
501261,Y Gnaneswara Rao,19,18,3,0,DJ Bravo,caught and bowled,0,0,0,Kochi Tuskers Kerala
501261,JA Morkel,13,10,2,0,,,0,0,0,Chennai Super Kings
501261,S Badrinath,13,10,0,1,BJ Hodge,caught,0,0,0,Chennai Super Kings
501261,BJ Hodge,51,45,3,2,,,24,18,1,Kochi Tuskers Kerala
501261,MEK Hussey,32,37,2,0,RA Jadeja,caught,0,0,0,Chennai Super Kings
501261,RA Jadeja,19,13,1,1,DE Bollinger,caught,26,25,2,Kochi Tuskers Kerala
501261,DE Bollinger,0,0,0,0,,,39,27,1,Chennai Super Kings
501261,DJ Bravo,0,0,0,0,,,36,26,1,Chennai Super Kings
501261,PA Patel,6,7,0,0,R Ashwin,caught,0,0,0,Kochi Tuskers Kerala
501261,KM Jadhav,1,1,0,0,,,0,0,0,Kochi Tuskers Kerala
501261,S Sreesanth,0,0,0,0,,,23,18,1,Kochi Tuskers Kerala
501261,MS Dhoni,9,6,1,0,RA Jadeja,caught,0,0,0,Chennai Super Kings
501261,M Vijay,16,11,3,0,RP Singh,bowled,0,0,0,Chennai Super Kings
501261,SB Jakati,0,0,0,0,,,23,24,1,Chennai Super Kings
501261,RP Singh,0,0,0,0,,,35,24,1,Kochi Tuskers Kerala
501261,M Muralitharan,0,0,0,0,,,26,24,0,Kochi Tuskers Kerala
501261,BB McCullum,33,40,3,0,SB Jakati,bowled,0,0,0,Kochi Tuskers Kerala
501261,SK Raina,19,13,1,2,S Sreesanth,caught,26,26,0,Chennai Super Kings
501261,R Vinay Kumar,0,0,0,0,,,18,13,0,Kochi Tuskers Kerala
501261,R Ashwin,0,0,0,0,,,17,24,1,Chennai Super Kings
501261,OA Shah,3,3,0,0,DE Bollinger,run out,0,0,0,Kochi Tuskers Kerala
501261,WP Saha,46,35,1,3,,,0,0,0,Chennai Super Kings
733989,JP Faulkner,4,6,0,0,B Kumar,caught,27,25,0,Rajasthan Royals
733989,SV Samson,16,17,1,1,KV Sharma,bowled,0,0,0,Rajasthan Royals
733989,R Bhatia,4,8,0,0,B Kumar,caught,23,24,3,Rajasthan Royals
733989,AJ Finch,9,10,1,0,R Bhatia,caught,0,0,0,Sunrisers Hyderabad
733989,AM Rahane,0,3,0,0,B Kumar,caught,0,0,0,Rajasthan Royals
733989,A Mishra,0,2,0,0,JP Faulkner,run out,13,25,0,Sunrisers Hyderabad
733989,S Dhawan,33,20,7,0,SR Watson,bowled,0,0,0,Sunrisers Hyderabad
733989,DA Warner,6,7,0,0,PV Tambe,stumped,0,0,0,Sunrisers Hyderabad
733989,PV Tambe,3,7,0,0,IK Pathan,caught,22,25,1,Rajasthan Royals
733989,KV Sharma,0,1,0,0,SR Watson,caught,24,24,1,Sunrisers Hyderabad
733989,B Kumar,0,1,0,0,,,14,26,4,Sunrisers Hyderabad
733989,IK Pathan,21,22,2,0,,,8,11,1,Sunrisers Hyderabad
733989,KK Nair,12,9,3,0,DW Steyn,caught,0,0,0,Rajasthan Royals
733989,DW Steyn,9,8,1,0,JP Faulkner,run out,32,26,2,Sunrisers Hyderabad
733989,STR Binny,12,19,0,0,IK Pathan,run out,0,0,0,Rajasthan Royals
733989,DS Kulkarni,7,8,1,0,,,19,12,0,Rajasthan Royals
733989,MC Henriques,9,13,1,0,SR Watson,caught,11,12,1,Sunrisers Hyderabad
733989,SPD Smith,22,34,0,0,DW Steyn,caught,0,0,0,Rajasthan Royals
733989,KW Richardson,1,2,0,0,B Kumar,caught and bowled,29,24,0,Rajasthan Royals
733989,SR Watson,11,11,1,0,MC Henriques,caught,14,12,3,Rajasthan Royals
733989,NV Ojha,17,20,1,0,R Bhatia,bowled,0,0,0,Sunrisers Hyderabad
733989,KL Rahul,18,18,2,0,R Bhatia,bowled,0,0,0,Sunrisers Hyderabad
733981,BW Hilfenhaus,0,0,0,0,,,38,25,1,Chennai Super Kings
733981,M Vijay,35,31,2,1,RA Jadeja,caught,0,0,0,Delhi Daredevils
733981,KD Karthik,51,36,4,3,BW Hilfenhaus,caught,0,0,0,Delhi Daredevils
733981,MM Sharma,0,0,0,0,,,51,24,1,Chennai Super Kings
733981,Mohammed Shami,0,0,0,0,,,43,25,0,Delhi Daredevils
733981,JD Unadkat,0,0,0,0,,,47,22,0,Delhi Daredevils
733981,KM Jadhav,29,20,2,2,,,0,0,0,Delhi Daredevils
733981,BB McCullum,32,35,5,0,LR Shukla,caught,0,0,0,Chennai Super Kings
733981,S Nadeem,0,0,0,0,,,27,24,0,Delhi Daredevils
733981,MS Dhoni,12,5,1,1,,,0,0,0,Chennai Super Kings
733981,WD Parnell,0,0,0,0,,,29,24,1,Delhi Daredevils
733981,DR Smith,79,51,4,8,WD Parnell,caught,9,6,0,Chennai Super Kings
733981,R Ashwin,0,0,0,0,,,31,27,1,Chennai Super Kings
733981,SK Raina,47,29,6,1,,,0,0,0,Chennai Super Kings
733981,JP Duminy,28,17,5,0,,,0,0,0,Delhi Daredevils
733981,KP Pietersen,0,1,0,0,MM Sharma,bowled,0,0,0,Delhi Daredevils
733981,LR Shukla,0,2,0,0,R Ashwin,caught,35,25,1,Delhi Daredevils
733981,IC Pandey,0,0,0,0,,,26,18,0,Chennai Super Kings
733981,RA Jadeja,0,0,0,0,,,23,24,1,Chennai Super Kings
733981,Q de Kock,24,17,3,2,MM Sharma,run out,0,0,0,Delhi Daredevils
548309,PC Valthaty,13,15,2,0,KK Cooper,caught,16,6,0,Kings XI Punjab
548309,Bipul Sharma,18,13,2,0,AA Chavan,caught,29,26,0,Kings XI Punjab
548309,JP Faulkner,11,9,0,0,,,43,25,2,Kings XI Punjab
548309,SE Marsh,7,6,1,0,KK Cooper,caught,0,0,0,Kings XI Punjab
548309,DJ Hussey,13,10,1,0,SK Trivedi,caught,0,0,0,Kings XI Punjab
548309,J Botha,0,0,0,0,,,37,24,0,Rajasthan Royals
548309,BJ Hodge,21,16,1,1,JP Faulkner,bowled,9,6,0,Rajasthan Royals
