Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,Total,batting_style,bowling_arm,bowling_style,Bowls played,Strike Rate,Average
SP Goswami,CK Langeveldt,7,0,0,0,2,0,0,1,8,Left-hand bat,Right-arm,fast-medium,10,80,8
SP Goswami,S Nadeem,3,2,0,0,0,0,0,0,2,Left-hand bat,Left-arm,slow,5,40,2
SP Goswami,CRD Fernando,1,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,fast-medium,4,50,2
SP Goswami,PJ Sangwan,2,0,0,0,3,0,1,0,18,Left-hand bat,Left-arm,medium,6,300,18
SP Goswami,AB Agarkar,4,3,1,0,3,0,0,1,17,Left-hand bat,Right-arm,fast,12,141.6666667,17
SP Goswami,IK Pathan,7,5,0,0,1,0,0,0,9,Left-hand bat,Left-arm,medium-fast,13,69.23076923,9
SP Goswami,M Morkel,7,3,0,0,3,0,0,0,15,Left-hand bat,Right-arm,fast,13,115.3846154,15
SP Goswami,B Lee,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast,1,100,1
SP Goswami,R Bhatia,1,10,3,0,3,0,1,2,34,Left-hand bat,Right-arm,medium-fast,20,170,17
R Ninan,DW Steyn,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,4,50,2
R Ninan,DT Christian,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,1,0,0
R Ninan,MS Gony,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,1,100,1
AA Noffke,SC Ganguly,0,2,0,0,1,0,0,1,6,Right-hand bat,Right-arm,medium,4,150,6
AA Noffke,AB Agarkar,6,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,8,25,2
SC Ganguly,JA Morkel,10,5,0,0,1,0,0,0,9,Left-hand bat,Right-arm,medium-fast,16,56.25,9
SC Ganguly,V Sehwag,1,0,0,0,1,0,0,0,4,Left-hand bat,Right-arm,offbreak,2,200,4
SC Ganguly,J Botha,2,0,1,0,1,0,0,0,6,Left-hand bat,Right-arm,offbreak,4,150,6
SC Ganguly,JDP Oram,1,1,1,0,1,0,0,0,7,Left-hand bat,Right-arm,fast-medium,4,175,7
SC Ganguly,AB McDonald,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium,2,50,1
SC Ganguly,KP Appanna,0,2,0,0,0,0,0,0,2,Left-hand bat,Left-arm,slow,2,100,2
SC Ganguly,MS Gony,6,6,1,0,1,0,1,1,18,Left-hand bat,Right-arm,medium,16,112.5,18
SC Ganguly,RJ Harris,5,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,fast,8,75,6
SC Ganguly,DJ Bravo,9,8,1,0,2,0,1,0,24,Left-hand bat,Right-arm,medium-fast,21,114.2857143,24
SC Ganguly,A Chandila,1,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,offbreak,4,50,2
SC Ganguly,YA Abdulla,0,2,0,0,1,0,0,0,6,Left-hand bat,Left-arm,fast-medium,3,200,6
SC Ganguly,Iqbal Abdulla,8,3,0,0,0,0,1,0,9,Left-hand bat,Left-arm,slow,12,75,9
SC Ganguly,AG Murtaza,7,2,0,0,0,0,1,0,8,Left-hand bat,Left-arm,slow,10,80,8
SC Ganguly,SR Tendulkar,0,6,0,0,0,0,0,0,6,Left-hand bat,Right-arm,legbreak,6,100,6
SC Ganguly,SK Warne,12,16,5,0,2,0,1,1,40,Left-hand bat,Right-arm,legbreak,37,108.1081081,40
SC Ganguly,UT Yadav,6,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,fast-medium,8,25,2
SC Ganguly,A Symonds,11,8,1,0,1,0,0,0,14,Left-hand bat,Right-arm,medium,21,66.66666667,14
SC Ganguly,RP Singh,7,4,0,0,2,0,0,0,12,Left-hand bat,Left-arm,fast-medium,13,92.30769231,12
SC Ganguly,S Nadeem,5,2,1,0,2,0,0,0,12,Left-hand bat,Left-arm,slow,10,120,12
SC Ganguly,Kamran Khan,9,5,0,0,2,0,0,1,13,Left-hand bat,Left-arm,medium-fast,17,76.47058824,13
SC Ganguly,SB Styris,19,4,1,0,2,0,2,0,26,Left-hand bat,Right-arm,medium,28,92.85714286,26
SC Ganguly,PJ Sangwan,8,5,0,0,1,0,0,0,9,Left-hand bat,Left-arm,medium,14,64.28571429,9
SC Ganguly,SJ Srivastava,2,4,3,0,4,0,1,0,32,Left-hand bat,Left-arm,fast-medium,14,228.5714286,32
SC Ganguly,JM Kemp,1,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,fast-medium,2,0,0
SC Ganguly,Yuvraj Singh,0,1,0,1,0,0,0,0,4,Left-hand bat,Left-arm,slow,2,200,4
SC Ganguly,J Theron,8,3,0,0,1,0,0,0,7,Left-hand bat,Right-arm,medium-fast,12,58.33333333,7
SC Ganguly,B Lee,1,3,0,0,0,0,0,0,3,Left-hand bat,Right-arm,fast,4,75,3
SC Ganguly,I Sharma,4,1,2,0,2,0,0,0,13,Left-hand bat,Right-arm,fast-medium,9,144.4444444,13
SC Ganguly,DP Nannes,12,4,0,0,1,0,0,2,8,Left-hand bat,Left-arm,fast,19,42.10526316,4
SC Ganguly,AM Nayar,2,4,0,0,0,0,0,1,4,Left-hand bat,Right-arm,medium,7,57.14285714,4
SC Ganguly,PP Ojha,22,13,0,0,4,0,6,2,65,Left-hand bat,Left-arm,slow,47,138.2978723,32.5
SC Ganguly,AC Voges,0,1,0,0,0,0,1,0,7,Left-hand bat,Left-arm,slow,2,350,7
SC Ganguly,M Ntini,3,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,fast,4,0,0
SC Ganguly,JH Kallis,3,8,1,0,3,0,1,0,28,Left-hand bat,Right-arm,fast-medium,16,175,28
SC Ganguly,MM Patel,14,8,3,0,3,0,3,2,44,Left-hand bat,Right-arm,medium-fast,33,133.3333333,22
SC Ganguly,DE Bollinger,6,1,0,0,5,0,0,1,21,Left-hand bat,Left-arm,fast-medium,13,161.5384615,21
SC Ganguly,S Sreesanth,6,4,0,0,1,0,0,1,8,Left-hand bat,Right-arm,fast-medium,12,66.66666667,8
SC Ganguly,SP Narine,10,3,0,0,1,0,0,0,7,Left-hand bat,Right-arm,offbreak,14,50,7
SC Ganguly,Ankit Sharma,3,2,0,0,1,0,0,0,6,Left-hand bat,Left-arm,slow,6,100,6
SC Ganguly,MF Maharoof,4,2,1,0,2,0,0,0,12,Left-hand bat,Right-arm,fast-medium,9,133.3333333,12
SC Ganguly,Z Khan,8,2,0,0,1,1,0,2,11,Left-hand bat,Left-arm,fast-medium,14,78.57142857,5.5
SC Ganguly,L Balaji,5,5,0,0,0,0,0,0,5,Left-hand bat,Right-arm,medium-fast,10,50,5
SC Ganguly,SB Jakati,1,2,0,0,0,0,0,1,2,Left-hand bat,Left-arm,slow,4,50,2
SC Ganguly,A Kumble,14,1,0,0,2,0,0,0,9,Left-hand bat,Right-arm,legbreak,17,52.94117647,9
SC Ganguly,Shakib Al Hasan,2,4,0,0,0,0,0,2,4,Left-hand bat,Left-arm,slow,8,50,2
SC Ganguly,M Morkel,1,3,0,0,1,0,0,2,7,Left-hand bat,Right-arm,fast,7,100,3.5
SC Ganguly,SL Malinga,4,3,0,0,1,0,0,1,7,Left-hand bat,Right-arm,fast,9,77.77777778,7
SC Ganguly,FH Edwards,8,0,0,0,0,0,0,0,0,Left-hand bat,Right-arm,fast,8,0,0
SC Ganguly,M Muralitharan,11,3,0,0,0,0,0,1,3,Left-hand bat,Right-arm,offbreak,15,20,3
SC Ganguly,Jaskaran Singh,2,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium,3,33.33333333,1
SC Ganguly,SW Tait,2,5,2,0,1,0,0,1,13,Left-hand bat,Right-arm,fast,11,118.1818182,13
SC Ganguly,JR Hopes,2,2,0,0,0,0,1,0,8,Left-hand bat,Right-arm,medium,5,160,8
SC Ganguly,Joginder Sharma,1,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,fast-medium,2,0,0
SC Ganguly,R Ashwin,7,9,0,0,1,0,0,0,13,Left-hand bat,Right-arm,offbreak,17,76.47058824,13
SC Ganguly,KP Pietersen,4,4,0,0,0,0,1,0,10,Left-hand bat,Right-arm,offbreak,9,111.1111111,10
SC Ganguly,YK Pathan,12,20,1,1,5,0,0,0,45,Left-hand bat,Right-arm,offbreak,39,115.3846154,45
SC Ganguly,DL Vettori,3,4,0,0,3,0,0,1,16,Left-hand bat,Left-arm,slow,11,145.4545455,16
SC Ganguly,WPUJC Vaas,6,4,1,0,2,0,1,1,20,Left-hand bat,Left-arm,fast-medium,15,133.3333333,20
SC Ganguly,Y Nagar,1,1,0,0,1,0,0,0,5,Left-hand bat,Right-arm,offbreak,3,166.6666667,5
SC Ganguly,R Bhatia,3,12,0,0,2,0,1,1,26,Left-hand bat,Right-arm,medium-fast,19,136.8421053,26
SC Ganguly,AJ Finch,1,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,2,50,1
SC Ganguly,S Sriram,0,3,0,0,0,0,0,0,3,Left-hand bat,Left-arm,slow,3,100,3
SC Ganguly,A Mishra,20,13,1,0,2,0,2,0,35,Left-hand bat,Right-arm,legbreak,38,92.10526316,35
SC Ganguly,RA Jadeja,2,3,0,0,0,0,0,0,3,Left-hand bat,Left-arm,slow,5,60,3
SC Ganguly,Harmeet Singh,8,6,1,0,3,0,0,1,20,Left-hand bat,Right-arm,medium,19,105.2631579,20
SC Ganguly,DT Christian,4,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,fast-medium,7,28.57142857,2
SC Ganguly,JP Faulkner,4,1,0,0,1,0,0,0,5,Left-hand bat,Left-arm,fast-medium,6,83.33333333,5
SC Ganguly,A Ashish Reddy,1,2,1,0,0,0,0,0,4,Left-hand bat,Right-arm,medium,4,100,4
SC Ganguly,JP Duminy,13,9,1,0,3,0,1,0,29,Left-hand bat,Right-arm,offbreak,27,107.4074074,29
SC Ganguly,JEC Franklin,3,5,0,0,0,0,0,0,5,Left-hand bat,Left-arm,medium,8,62.5,5
SC Ganguly,AA Noffke,1,1,0,0,1,0,0,0,5,Left-hand bat,Right-arm,fast-medium,3,166.6666667,5
SC Ganguly,VS Malik,6,5,0,0,0,0,0,0,5,Left-hand bat,Right-arm,medium,11,45.45454545,5
SC Ganguly,DW Steyn,23,8,1,0,5,0,1,0,36,Left-hand bat,Right-arm,fast,38,94.73684211,36
SC Ganguly,SM Pollock,3,1,0,0,1,0,0,2,5,Left-hand bat,Right-arm,fast-medium,7,71.42857143,2.5
SC Ganguly,Sohail Tanvir,4,3,0,0,1,0,0,0,7,Left-hand bat,Left-arm,medium-fast,8,87.5,7
SC Ganguly,PD Collingwood,2,4,0,0,1,0,1,0,14,Left-hand bat,Right-arm,medium,8,175,14
SC Ganguly,VRV Singh,6,6,1,0,2,0,0,0,16,Left-hand bat,Right-arm,medium-fast,15,106.6666667,16
SC Ganguly,CRD Fernando,2,2,0,0,1,0,1,0,12,Left-hand bat,Right-arm,fast-medium,6,200,12
SC Ganguly,SB Bangar,6,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,medium-fast,9,66.66666667,6
SC Ganguly,AD Mascarenhas,0,2,2,0,0,0,0,2,6,Left-hand bat,Right-arm,fast-medium,6,100,3
SC Ganguly,S Tyagi,7,2,0,0,0,0,0,0,2,Left-hand bat,Right-arm,medium,9,22.22222222,2
SC Ganguly,R Sathish,1,1,0,0,0,0,0,1,1,Left-hand bat,Right-arm,medium,3,33.33333333,1
SC Ganguly,IK Pathan,20,4,1,0,6,0,2,1,42,Left-hand bat,Left-arm,medium-fast,34,123.5294118,42
SC Ganguly,FY Fazal,1,1,1,0,1,0,1,0,13,Left-hand bat,Right-arm,medium,5,260,13
SC Ganguly,TM Dilshan,8,7,2,0,1,0,0,0,15,Left-hand bat,Right-arm,offbreak,18,83.33333333,15
SC Ganguly,RG Sharma,3,6,2,0,1,0,0,1,14,Left-hand bat,Right-arm,offbreak,13,107.6923077,14
SC Ganguly,A Nehra,3,5,0,1,1,0,1,0,18,Left-hand bat,Left-arm,medium-fast,11,163.6363636,18
SC Ganguly,Y Venugopal Rao,4,5,2,0,2,0,0,0,17,Left-hand bat,Right-arm,offbreak,13,130.7692308,17
SC Ganguly,RR Raje,2,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,fast-medium,5,120,6
SC Ganguly,Harbhajan Singh,16,9,1,0,2,0,0,2,19,Left-hand bat,Right-arm,offbreak,30,63.33333333,9.5
SC Ganguly,PP Chawla,4,10,2,0,2,0,4,1,46,Left-hand bat,Left-arm,legbreak,23,200,46
SC Ganguly,P Amarnath,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium,1,100,1
SC Ganguly,S Dhawan,1,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,offbreak,2,0,0
SC Ganguly,HV Patel,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium,1,100,1
SC Ganguly,KAJ Roach,6,1,1,0,3,0,1,0,21,Left-hand bat,Right-arm,fast,12,175,21
SC Ganguly,RE van der Merwe,2,3,0,0,0,0,0,0,3,Left-hand bat,Left-arm,slow,5,60,3
SC Ganguly,RS Bopara,2,3,1,0,0,0,0,1,5,Left-hand bat,Right-arm,medium,7,71.42857143,5
SC Ganguly,RR Powar,14,5,0,0,2,0,1,0,19,Left-hand bat,Right-arm,offbreak,22,86.36363636,19
SC Ganguly,P Awana,0,2,1,0,1,0,0,0,8,Left-hand bat,Right-arm,medium,4,200,8
SC Ganguly,VY Mahesh,3,1,0,0,0,0,1,1,7,Left-hand bat,Right-arm,medium-fast,6,116.6666667,7
SC Ganguly,V Pratap Singh,2,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,medium,5,120,6
SC Ganguly,STR Binny,0,3,0,0,0,0,0,0,3,Left-hand bat,Right-arm,medium,3,100,3
SC Ganguly,DJ Thornely,2,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,medium,5,40,2
SC Ganguly,SR Watson,12,7,1,0,4,0,0,0,25,Left-hand bat,Right-arm,fast-medium,24,104.1666667,25
SC Ganguly,NLTC Perera,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast,1,100,1
SC Ganguly,KMDN Kulasekara,3,0,1,0,0,0,0,0,2,Left-hand bat,Right-arm,fast-medium,4,50,2
SC Ganguly,SK Raina,3,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak,4,25,1
SC Ganguly,R McLaren,5,2,1,0,4,0,0,0,20,Left-hand bat,Right-arm,medium-fast,12,166.6666667,20
SC Ganguly,R Vinay Kumar,7,4,1,0,1,0,0,4,10,Left-hand bat,Right-arm,medium,17,58.82352941,2.5
SC Ganguly,P Kumar,21,11,0,0,6,0,1,2,41,Left-hand bat,Right-arm,medium,41,100,20.5
SC Ganguly,DP Vijaykumar,3,2,0,0,2,0,0,1,10,Left-hand bat,Right-arm,medium,8,125,10
SC Ganguly,AA Chavan,4,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,slow,5,20,1
SC Ganguly,SK Trivedi,14,10,2,0,5,0,1,2,40,Left-hand bat,Right-arm,medium,34,117.6470588,20
Sohail Tanvir,JA Morkel,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast,2,50,1
Sohail Tanvir,Umar Gul,1,3,0,0,0,0,0,1,3,Left-hand bat,Right-arm,fast-medium,5,60,3
Sohail Tanvir,AB Agarkar,0,1,0,0,1,0,1,0,11,Left-hand bat,Right-arm,fast,3,366.6666667,11
Sohail Tanvir,A Nehra,0,0,0,0,0,0,0,1,0,Left-hand bat,Left-arm,medium-fast,1,0,0
Sohail Tanvir,L Balaji,1,2,1,0,0,0,0,0,4,Left-hand bat,Right-arm,medium-fast,4,100,4
Sohail Tanvir,VY Mahesh,2,1,0,0,1,0,0,0,5,Left-hand bat,Right-arm,medium-fast,4,125,5
Sohail Tanvir,RR Raje,0,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,fast-medium,3,200,6
Sohail Tanvir,DS Kulkarni,2,0,0,0,0,0,0,0,0,Left-hand bat,Right-arm,medium,2,0,0
Sohail Tanvir,AB Dinda,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast,2,50,1
Sohail Tanvir,I Sharma,0,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium,1,100,1
Sohail Tanvir,M Ntini,0,2,1,0,0,0,0,0,4,Left-hand bat,Right-arm,fast,3,133.3333333,4
Sohail Tanvir,MF Maharoof,0,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,fast-medium,1,0,0
TR Birt,RJ Harris,1,0,1,0,1,0,0,0,6,Left-hand bat,Right-arm,fast,3,200,6
TR Birt,Iqbal Abdulla,2,2,2,0,0,0,0,0,6,Left-hand bat,Left-arm,slow,6,100,6
TR Birt,RR Powar,2,1,0,0,0,0,0,1,1,Left-hand bat,Right-arm,offbreak,4,25,1
TR Birt,YK Pathan,2,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,offbreak,5,40,2
TR Birt,DT Christian,5,2,0,0,0,0,0,1,2,Left-hand bat,Right-arm,fast-medium,8,25,2
TR Birt,S Sreesanth,1,2,0,0,1,0,0,0,6,Left-hand bat,Right-arm,fast-medium,4,150,6
TR Birt,R Vinay Kumar,2,2,1,0,4,0,1,1,26,Left-hand bat,Right-arm,medium,11,236.3636364,26
TR Birt,B Akhil,1,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast,2,50,1
TR Birt,P Kumar,2,0,0,0,0,0,1,1,6,Left-hand bat,Right-arm,medium,4,150,6
TR Birt,P Parameswaran,1,1,0,0,2,0,0,0,9,Left-hand bat,Left-arm,medium,4,225,9
TR Birt,PP Chawla,3,0,0,0,1,0,0,0,4,Left-hand bat,Left-arm,legbreak,4,100,4
TR Birt,A Mishra,0,0,1,0,0,0,0,0,2,Left-hand bat,Right-arm,legbreak,1,200,2
TR Birt,RA Jadeja,0,2,1,0,0,0,0,0,4,Left-hand bat,Left-arm,slow,3,133.3333333,4
SB Bangar,VY Mahesh,0,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,medium-fast,3,100,3
SB Bangar,SR Watson,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,2,0,0
SB Bangar,AB Agarkar,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast,3,66.66666667,2
SB Bangar,AB Dinda,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,2,50,1
SB Bangar,Z Khan,0,3,0,0,0,0,0,0,3,Right-hand bat,Left-arm,fast-medium,3,100,3
SB Bangar,DJ Hussey,1,1,0,0,0,0,1,0,7,Right-hand bat,Right-arm,offbreak,3,233.3333333,7
SB Bangar,SC Ganguly,0,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,medium,2,50,1
SB Bangar,SK Trivedi,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium,1,100,1
SB Bangar,A Kumble,0,2,0,0,0,0,2,0,14,Right-hand bat,Right-arm,legbreak,4,350,14
SB Bangar,Gagandeep Singh,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium-fast,4,50,2
SB Bangar,I Sharma,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,2,50,1
SB Bangar,PP Chawla,2,1,0,0,0,0,0,1,1,Right-hand bat,Left-arm,legbreak,4,25,1
SB Bangar,Mohammad Asif,2,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast-medium,3,33.33333333,1
SB Bangar,M Kartik,0,0,0,0,1,0,0,1,4,Right-hand bat,Left-arm,slow,2,200,4
SB Bangar,SK Warne,2,0,1,0,0,0,0,0,2,Right-hand bat,Right-arm,legbreak,3,66.66666667,2
SB Bangar,R Bhatia,3,4,0,0,0,0,0,1,4,Right-hand bat,Right-arm,medium-fast,8,50,4
SB Bangar,MM Patel,2,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast,3,33.33333333,1
SB Bangar,Kamran Khan,4,1,0,0,0,0,0,1,1,Right-hand bat,Left-arm,medium-fast,6,16.66666667,1
AD Mascarenhas,CH Gayle,1,6,0,0,0,0,0,0,6,Right-hand bat,Right-arm,offbreak,7,85.71428571,6
AD Mascarenhas,DP Nannes,0,0,0,0,0,0,0,1,0,Right-hand bat,Left-arm,fast,1,0,0
AD Mascarenhas,Anureet Singh,0,1,1,0,0,0,0,1,3,Right-hand bat,Right-arm,medium,3,100,3
AD Mascarenhas,V Sehwag,3,1,0,0,0,0,1,1,7,Right-hand bat,Right-arm,offbreak,6,116.6666667,7
AD Mascarenhas,R Sharma,0,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,legbreak,3,133.3333333,4
AD Mascarenhas,SC Ganguly,2,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,medium,6,116.6666667,7
AD Mascarenhas,JA Morkel,2,1,1,0,0,0,0,0,3,Right-hand bat,Right-arm,medium-fast,4,75,3
AD Mascarenhas,YA Abdulla,0,0,0,0,1,0,0,1,4,Right-hand bat,Left-arm,fast-medium,2,200,4
AD Mascarenhas,DW Steyn,1,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,2,50,1
AD Mascarenhas,Z Khan,0,2,1,0,0,0,0,0,4,Right-hand bat,Left-arm,fast-medium,3,133.3333333,4
AD Mascarenhas,JDP Oram,1,1,0,0,1,0,0,1,5,Right-hand bat,Right-arm,fast-medium,4,125,5
AD Mascarenhas,I Sharma,1,2,1,0,1,0,0,0,8,Right-hand bat,Right-arm,fast-medium,5,160,8
AD Mascarenhas,MN Samuels,0,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,offbreak,2,50,1
AD Mascarenhas,BAW Mendis,4,3,0,0,0,0,0,0,3,Right-hand bat,Right-arm,legbreak,7,42.85714286,3
AD Mascarenhas,JD Ryder,0,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,medium,1,0,0
AD Mascarenhas,A Mishra,0,4,0,0,0,0,0,0,4,Right-hand bat,Right-arm,legbreak,4,100,4
AD Mascarenhas,SL Malinga,1,1,2,0,0,0,0,1,5,Right-hand bat,Right-arm,fast,5,100,5
AD Mascarenhas,B Lee,2,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,fast,4,125,5
AD Mascarenhas,NLTC Perera,0,2,1,0,0,0,0,0,4,Right-hand bat,Right-arm,medium-fast,3,133.3333333,4
AD Mascarenhas,R Bhatia,2,2,1,0,0,0,0,2,4,Right-hand bat,Right-arm,medium-fast,7,57.14285714,2
S Tyagi,RP Singh,1,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium,2,50,1
S Tyagi,A Symonds,0,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,2,100,2
SB Wagh,SL Malinga,0,0,1,0,0,0,0,1,2,Left-hand bat,Right-arm,fast,2,100,2
SB Wagh,KA Pollard,0,0,0,0,0,0,0,1,0,Left-hand bat,Right-arm,medium-fast,1,0,0
NV Ojha,JA Morkel,17,10,0,0,10,0,3,2,68,Right-hand bat,Right-arm,medium-fast,42,161.9047619,34
NV Ojha,RG More,2,1,0,0,1,0,1,0,11,Right-hand bat,Right-arm,medium,5,220,11
NV Ojha,T Thushara,4,1,0,0,1,0,0,1,5,Right-hand bat,Left-arm,fast-medium,7,71.42857143,5
NV Ojha,CR Brathwaite,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,fast-medium,3,66.66666667,2
NV Ojha,Shivam Sharma,3,3,1,0,0,0,3,0,23,Right-hand bat,Right-arm,offbreak,10,230,23
NV Ojha,BE Hendricks,0,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,fast-medium,1,100,1
NV Ojha,AC Thomas,6,5,1,0,0,0,0,0,7,Right-hand bat,Right-arm,fast-medium,12,58.33333333,7
NV Ojha,AB McDonald,1,3,1,0,2,0,0,0,13,Right-hand bat,Right-arm,fast-medium,7,185.7142857,13
NV Ojha,Kuldeep Yadav,6,2,1,0,0,0,0,0,4,Right-hand bat,Left-arm,slow,9,44.44444444,4
NV Ojha,MS Gony,8,4,1,0,0,0,0,0,6,Right-hand bat,Right-arm,medium,13,46.15384615,6
NV Ojha,NM Coulter-Nile,4,4,1,0,1,0,0,1,10,Right-hand bat,Right-arm,fast,11,90.90909091,10
NV Ojha,CH Morris,6,4,0,0,1,0,0,1,8,Right-hand bat,Right-arm,fast-medium,12,66.66666667,8
NV Ojha,RJ Harris,10,3,0,0,2,0,1,0,17,Right-hand bat,Right-arm,fast,16,106.25,17
NV Ojha,DJ Bravo,9,4,1,0,0,0,0,1,6,Right-hand bat,Right-arm,medium-fast,15,40,6
NV Ojha,Azhar Mahmood,5,1,0,0,1,0,0,0,5,Right-hand bat,Right-arm,fast-medium,7,71.42857143,5
NV Ojha,A Singh,1,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,medium-fast,3,33.33333333,1
NV Ojha,P Parameswaran,6,1,0,0,1,0,1,0,11,Right-hand bat,Left-arm,medium,9,122.2222222,11
NV Ojha,AA Jhunjhunwala,1,2,0,0,0,0,1,0,8,Right-hand bat,Right-arm,offbreak,4,200,8
NV Ojha,M Kartik,4,1,0,0,0,0,0,0,1,Right-hand bat,Left-arm,slow,5,20,1
NV Ojha,YA Abdulla,3,2,0,0,1,0,1,0,12,Right-hand bat,Left-arm,fast-medium,7,171.4285714,12
NV Ojha,LR Shukla,1,0,0,0,0,0,1,0,6,Right-hand bat,Right-arm,medium,2,300,6
NV Ojha,Iqbal Abdulla,2,3,0,0,0,0,0,1,3,Right-hand bat,Left-arm,slow,6,50,3
NV Ojha,AG Murtaza,5,2,0,0,0,0,0,2,2,Right-hand bat,Left-arm,slow,9,22.22222222,1
NV Ojha,SK Warne,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,legbreak,2,0,0
NV Ojha,MR Marsh,1,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium,3,66.66666667,2
NV Ojha,A Symonds,3,3,0,0,1,0,0,0,7,Right-hand bat,Right-arm,medium,7,100,7
NV Ojha,RP Singh,20,3,0,1,1,0,0,4,10,Right-hand bat,Left-arm,fast-medium,29,34.48275862,2.5
NV Ojha,S Dhawan,2,1,0,0,0,0,2,0,13,Right-hand bat,Right-arm,offbreak,5,260,13
NV Ojha,KW Richardson,1,0,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium,2,0,0
NV Ojha,BW Hilfenhaus,5,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,fast-medium,7,14.28571429,1
NV Ojha,RN ten Doeschate,6,1,0,0,0,0,2,1,13,Right-hand bat,Right-arm,medium-fast,10,130,13
NV Ojha,SJ Srivastava,6,3,0,0,2,0,3,1,29,Right-hand bat,Left-arm,fast-medium,15,193.3333333,29
NV Ojha,Yuvraj Singh,3,6,1,0,1,0,0,1,12,Right-hand bat,Left-arm,slow,12,100,12
NV Ojha,AD Russell,3,0,2,0,1,0,0,0,8,Right-hand bat,Right-arm,fast,6,133.3333333,8
NV Ojha,J Theron,2,2,0,0,0,0,0,0,2,Right-hand bat,Right-arm,medium-fast,4,50,2
NV Ojha,B Lee,0,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,fast,1,100,1
NV Ojha,R Bhatia,8,16,0,0,3,0,1,3,34,Right-hand bat,Right-arm,medium-fast,31,109.6774194,11.33333333
NV Ojha,DP Nannes,3,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,fast,5,40,2
NV Ojha,Bipul Sharma,0,2,0,0,0,0,0,0,2,Right-hand bat,Left-arm,slow,2,100,2
NV Ojha,JP Faulkner,10,3,0,0,3,0,0,0,15,Right-hand bat,Left-arm,fast-medium,16,93.75,15
